Temperature,Humidity,CO2
20.39,18.65,433.0
20.34,18.65,433.5
20.356666666666698,18.6666666666667,432.666666666667
20.39,18.7,430.0
20.34,18.7,430.5
20.39,18.7,431.0
20.39,18.65,431.333333333333
20.39,18.7,433.0
20.39,18.7,432.0
20.39,18.7,430.0
20.34,18.7,431.5
20.39,18.7,430.333333333333
20.39,18.7,429.0
20.356666666666698,18.6666666666667,432.666666666667
20.34,18.6,431.5
20.29,18.745,428.0
20.29,18.745,425.5
20.29,18.745,430.5
20.29,18.79,432.0
20.29,18.7,433.0
20.29,18.745,435.5
20.29,18.79,431.5
20.29,18.7675,432.75
20.29,18.7,437.0
20.29,18.7,433.5
20.29,18.7,434.0
20.245,18.695,438.5
20.29,18.79,436.5
20.29,18.79,437.0
20.29,18.79,436.0
20.29,18.79,441.0
20.29,18.79,440.0
20.29,18.745,437.0
20.29,18.79,438.5
20.29,18.84,433.0
20.245,18.795,434.0
20.29,18.76,437.0
20.29,18.79,435.0
20.29,18.79,434.0
20.29,18.79,437.0
20.29,18.745,434.5
20.29,18.745,439.0
20.29,18.79,433.0
20.29,18.7,434.0
20.245,18.745,433.0
20.245,18.745,432.5
20.245,18.745,433.0
20.2,18.745,433.0
20.245,18.84,432.0
20.2,18.79,434.0
20.29,18.79,433.0
20.245,18.745,430.5
20.29,18.79,433.0
20.29,18.745,434.0
20.29,18.84,430.0
20.29,18.79,431.333333333333
20.29,18.7,439.0
20.29,18.79,439.0
20.29,18.73,442.0
20.2,18.7,432.0
20.23,18.73,427.5
20.29,18.745,433.0
20.29,18.6,437.0
20.29,18.7,432.0
20.2,18.7,426.0
20.29,18.7,431.0
20.29,18.7,433.333333333333
20.29,18.675,429.25
20.26,18.6333333333333,433.333333333333
20.245,18.65,430.5
20.29,18.7,430.0
20.29,18.7,433.5
20.29,18.6,432.5
20.29,18.7,432.0
20.29,18.7,434.0
20.29,18.6,429.0
20.29,18.65,438.0
20.29,18.7,439.0
20.29,18.7,433.0
20.29,18.65,433.5
20.29,18.6,431.0
20.323333333333302,18.5666666666667,432.666666666667
20.39,18.6,434.0
20.39,18.6,434.0
20.39,18.6,436.5
20.39,18.6,432.666666666667
20.39,18.6,429.75
20.39,18.5,428.5
20.39,18.6,434.0
20.29,18.6,435.5
20.29,18.39,432.0
20.245,18.6,433.0
20.29,18.7,434.0
20.29,18.65,433.5
20.2,18.6,432.0
20.2,18.6,431.0
20.2,18.6,435.0
20.2,18.6,438.0
20.2,18.6,432.0
20.1,18.6,430.0
20.2,18.6,428.5
20.2,18.6,432.666666666667
20.2,18.6,432.0
20.2,18.6,430.0
20.2,18.6,431.333333333333
20.2,18.6,432.666666666667
20.2,18.6,434.0
20.2,18.6,429.0
20.2,18.6,429.0
20.2,18.6,433.0
20.2,18.6,436.0
20.2,18.6,440.0
20.2,18.6,436.0
20.2,18.6,435.0
20.2,18.5666666666667,430.0
20.2,18.6,425.5
20.2,18.6,432.0
20.245,18.6,439.5
20.29,18.6,434.0
20.29,18.5,442.0
20.29,18.5,439.0
20.29,18.5666666666667,436.666666666667
20.29,18.5,439.0
20.29,18.5,436.0
20.29,18.5,435.0
20.29,18.55,439.0
20.29,18.5,433.0
20.29,18.5,435.0
20.29,18.5,436.0
20.245,18.5,438.0
20.245,18.55,439.0
20.2,18.5,436.5
20.2,18.5,432.666666666667
20.2,18.5,427.5
20.2,18.5,427.0
20.245,18.55,432.0
20.245,18.55,438.0
20.2,18.5,436.0
20.2,18.5,434.0
20.2,18.6,435.0
20.2,18.6,435.0
20.2,18.6,434.0
20.2,18.6,439.0
20.175,18.6,437.5
20.175,18.675,440.75
20.2,18.7,442.0
20.175,18.7,448.5
20.1,18.745,451.0
20.15,18.7,457.25
20.1333333333333,18.7,458.666666666667
20.175,18.7225,456.0
20.125,18.865,458.0
20.15,18.89,460.0
20.2,18.89,459.75
20.2,19.05,464.0
20.2225,19.05,463.5
20.2675,19.2175,470.25
20.29,19.2225,483.5
20.315,19.245,488.666666666667
20.39,19.22,496.25
20.39,19.26,496.25
20.4175,19.29,497.0
20.426666666666698,19.163333333333302,504.0
20.4725,19.0975,503.25
20.525,19.315,509.25
20.5,19.2425,515.0
20.5666666666667,19.2,515.333333333333
20.625,19.4175,524.5
20.65,19.4725,531.0
20.7,19.5,530.333333333333
20.7,19.5,533.666666666667
20.7,19.575,535.75
20.7225,19.6,546.25
20.7,19.533333333333303,547.0
20.79,19.4725,546.25
20.79,19.5,551.25
20.79,19.533333333333303,560.0
20.79,19.525,564.0
20.815,19.625,568.75
20.79,19.6333333333333,572.0
20.84,19.65,573.0
20.89,19.72,575.25
20.865,19.65,579.5
20.89,19.6,583.5
20.89,19.6333333333333,585.333333333333
20.89,19.7,587.5
20.89,19.65,591.5
20.89,19.7,594.0
20.89,19.625,597.5
20.89,19.6333333333333,595.333333333333
20.865,19.675,590.75
20.865,19.7425,589.75
20.823333333333302,19.6666666666667,591.0
20.84,19.695,589.5
20.89,19.7225,595.75
20.865,19.7225,596.75
20.856666666666698,19.76,598.666666666667
20.865,19.7675,605.5
20.84,19.745,609.0
20.84,19.745,614.0
20.84,19.745,614.75
20.89,19.79,621.0
20.865,19.7675,620.25
20.865,19.7675,617.5
20.865,19.7675,621.25
20.89,19.79,616.666666666667
20.865,19.7675,620.0
20.856666666666698,19.76,628.333333333333
20.84,19.7675,635.25
20.865,19.7675,636.5
20.89,19.79,635.5
20.89,19.79,635.75
20.865,19.7675,637.5
20.84,19.745,629.75
20.865,19.7675,637.25
20.89,19.79,647.333333333333
20.865,19.7675,646.0
20.823333333333302,19.73,642.666666666667
20.856666666666698,19.7933333333333,648.0
20.89,19.79,655.0
20.9175,19.79,650.5
20.926666666666698,19.79,643.666666666667
20.9175,19.79,642.0
20.963333333333303,19.79,639.333333333333
20.89,19.79,648.0
20.89,19.815,649.0
20.89,19.79,654.0
20.89,19.926666666666698,660.0
20.89,20.1333333333333,677.333333333333
20.89,20.354,698.2
20.89,20.4725,709.25
20.926666666666698,20.39,712.0
20.945,20.5,710.0
20.945,20.445,708.0
20.945,20.55,707.5
20.945,20.6975,725.75
20.9725,20.7675,733.25
21.0,20.79,735.333333333333
21.0,20.815,740.75
21.0,20.865,744.25
21.0,20.79,757.0
21.0,20.79,759.0
21.0,20.815,752.25
21.0,20.865,754.5
21.025,20.945,758.5
21.05,21.0,764.0
21.05,21.05,765.25
21.1,21.15,769.75
21.1,21.245,780.25
21.1,21.29,786.0
21.1,21.2225,783.25
21.1,21.2675,787.0
21.1,21.2,787.666666666667
21.1,21.2,786.75
21.1,21.2,782.5
21.1,21.1,779.75
21.1,21.05,777.5
21.1,21.1,779.333333333333
21.175,21.075,782.75
21.15,21.05,787.5
21.2,21.075,777.0
21.2,21.0666666666667,789.666666666667
21.175,21.075,805.25
21.2,20.9975,801.25
21.2,21.0,796.0
21.2225,21.025,793.25
21.29,20.963333333333303,788.333333333333
21.2675,21.0,794.5
21.29,21.0,797.5
21.323333333333302,21.033333333333303,810.0
21.29,21.0,812.5
21.29,21.033333333333303,813.666666666667
21.315,20.9725,809.25
21.29,21.0,812.333333333333
21.29,21.033333333333303,807.666666666667
21.315,21.0,810.5
21.34,21.0,811.5
21.325,20.978,808.0
21.31,20.956,804.5
21.323333333333302,20.86,797.333333333333
21.356666666666698,20.926666666666698,796.333333333333
21.39,20.865,798.5
21.39,20.79,796.0
21.34,20.995,801.25
21.34,21.1,811.0
21.29,21.245,821.5
21.34,21.2675,830.25
21.29,21.29,835.0
21.34,21.2,831.0
21.315,21.29,834.75
21.29,21.29,837.0
21.315,21.29,841.0
21.315,21.2675,844.5
21.39,21.34,847.0
21.39,21.2675,842.5
21.39,21.2,841.0
21.39,21.2475,839.5
21.365,21.3175,844.5
21.39,21.2,847.0
21.39,21.2675,847.75
21.323333333333302,21.23,843.333333333333
21.365,21.315,847.25
21.39,21.34,848.5
21.34,21.445,848.5
21.39,21.39,854.25
21.34,21.1475,848.25
21.356666666666698,21.2,844.333333333333
21.29,21.2,836.5
21.323333333333302,21.2,838.0
21.315,21.125,841.5
21.34,21.0,832.0
21.315,20.865,825.0
21.315,20.9175,824.0
21.29,21.175,826.75
21.29,21.1,824.0
21.29,21.2,827.5
21.29,21.236,843.5
21.365,21.17,845.6
21.39,20.79,837.333333333333
21.323333333333302,21.0666666666667,825.666666666667
21.39,20.97,831.75
21.4725,21.0475,832.25
21.5,21.1,843.0
21.5,20.725,839.0
21.5,20.84,832.5
21.6,21.0225,840.0
21.65,20.9175,850.0
21.675,21.1,853.75
21.7,21.0,852.0
21.7,20.9725,856.25
21.7,20.945,854.5
21.7,20.89,854.0
21.7,20.815,850.75
21.7,20.8925,844.5
21.7,21.075,850.75
21.73,20.89,861.0
21.73,20.93,865.0
21.7675,20.795,860.75
21.754,20.896,853.25
21.73,20.7,849.75
21.79,20.945,844.5
21.7225,20.87,846.75
21.745,20.7225,852.5
21.7,20.79,851.0
21.7,20.7675,854.75
21.73,20.73,852.666666666667
21.7225,20.7,848.25
21.7225,20.7,848.0
21.7,20.6,846.0
21.7,20.745,844.5
21.7675,20.7925,846.75
21.76,20.73,849.0
21.79,20.55,837.0
21.79,20.5,830.333333333333
21.79,20.65,829.5
21.73,20.5666666666667,830.666666666667
21.79,20.6,834.25
21.79,20.6225,833.5
21.79,20.5,827.666666666667
21.79,20.678,821.25
21.745,20.5,822.333333333333
21.745,20.6,821.75
21.7,20.6666666666667,826.0
21.7225,20.65,829.5
21.7,20.6,832.0
21.7,20.6,823.0
21.7,20.6,824.0
21.7,20.6,825.25
21.7,20.625,830.75
21.7,20.5,831.0
21.7225,20.6,826.0
21.76,20.533333333333303,818.333333333333
21.7225,20.525,815.75
21.7225,20.5,816.0
21.7,20.5,813.25
21.7,20.39,806.0
21.7,20.525,804.5
21.7,20.46,801.0
21.7,20.575,796.0
21.7,20.4425,801.0
21.7,20.39,803.0
21.7,20.39,795.666666666667
21.7,20.4175,794.0
21.7,20.5,787.0
21.7,20.39,787.0
21.7,20.39,788.0
21.7,20.39,786.5
21.7,20.39,788.25
21.7,20.39,788.333333333333
21.7,20.39,781.0
21.65,20.365,788.75
21.6333333333333,20.323333333333302,790.666666666667
21.65,20.34,789.5
21.7,20.39,794.333333333333
21.675,20.4175,792.5
21.65,20.2475,789.5
21.7,20.533333333333303,785.5
21.7,20.4725,792.6
21.7,20.426666666666698,800.0
21.7,20.463333333333303,795.0
21.7,20.32,795.75
21.675,20.4175,802.0
21.7,20.39,803.0
21.7,20.39,796.25
21.7,20.39,806.666666666667
21.7,20.393333333333302,805.666666666667
21.7,20.29,803.0
21.7,20.4175,800.25
21.7,20.39,793.0
21.7,20.39,791.0
21.7,20.5,800.5
21.7,20.426666666666698,808.0
21.7,20.39,805.5
21.7,20.39,804.0
21.7,20.34,798.5
21.7225,20.315,806.25
21.7,20.2475,802.5
21.73,20.2933333333333,794.333333333333
21.79,20.3425,800.25
21.7675,20.3175,806.0
21.79,20.245,804.5
21.79,20.295,801.0
21.79,20.295,801.5
21.79,20.2675,805.0
21.79,20.23,802.333333333333
21.76,20.26,800.666666666667
21.79,20.2925,799.5
21.79,20.245,806.0
21.73,20.356666666666698,812.666666666667
21.745,20.34,816.5
21.76,20.39,820.333333333333
21.7675,20.545,817.5
21.79,20.39,811.333333333333
21.745,20.39,820.75
21.745,20.4725,815.5
21.745,20.445,821.0
21.745,20.4425,821.5
21.7,20.495,813.0
21.73,20.356666666666698,801.666666666667
21.73,20.29,799.0
21.7,20.356666666666698,799.666666666667
21.7,20.2675,797.25
21.7,20.2225,789.75
21.7,20.2,780.25
21.7,20.1666666666667,782.333333333333
21.7,20.1,779.333333333333
21.7,20.14,773.5
21.7,20.15,771.666666666667
21.7,20.0,769.0
21.7,20.0,763.0
21.7,20.0,760.0
21.7,20.1,752.0
21.7,20.125,757.5
21.7,20.025,759.0
21.7,20.0,757.75
21.7,20.075,754.75
21.7,20.075,755.0
21.65,20.05,753.5
21.65,20.05,760.0
21.6,20.0,758.0
21.6,20.0,751.75
21.6,20.0,739.25
21.533333333333303,19.963333333333303,732.0
21.55,20.0,733.0
21.525,20.0,723.5
21.5,19.9725,720.25
21.5,20.0,719.25
21.5,19.9725,714.333333333333
21.4725,19.945,713.4
21.445,19.89,708.0
21.39,19.89,708.5
21.39,19.89,701.0
21.39,19.89,692.5
21.39,19.89,688.75
21.39,19.696666666666697,689.666666666667
21.34,19.7675,676.25
21.29,19.7266666666667,671.333333333333
21.29,19.6666666666667,665.333333333333
21.29,19.745,662.25
21.29,19.7,660.0
21.29,19.625,662.5
21.29,19.575,658.75
21.29,19.6,659.25
21.29,19.55,652.0
21.29,19.6,653.5
21.29,19.55,658.5
21.29,19.4175,656.0
21.29,19.525,652.5
21.29,19.6,658.5
21.39,19.5,665.25
21.39,19.5,660.0
21.39,19.5,663.25
21.445,19.5,665.0
21.5,19.5,668.666666666667
21.5,19.4725,667.0
21.5,19.445,664.0
21.5,19.4175,655.25
21.5,19.4725,655.5
21.5,19.445,659.0
21.5,19.365,656.25
21.5,19.39,659.5
21.5,19.29,654.0
21.5,19.315,647.0
21.5,19.39,652.666666666667
21.55,19.34,663.75
21.6,19.356666666666698,652.0
21.6,19.29,653.0
21.625,19.2225,649.5
21.7,19.34,640.0
21.64,19.31,645.5
21.7,19.1666666666667,646.0
21.675,19.125,637.25
21.7,19.12,632.25
21.6333333333333,19.03,623.25
21.6666666666667,19.2,624.0
21.7,19.2,633.5
21.7,19.075,634.25
21.7,19.1,626.0
21.7225,19.1,629.0
21.745,19.05,626.75
21.76,19.0666666666667,626.666666666667
21.79,18.9933333333333,631.0
21.79,19.05,629.75
21.7675,19.0,625.0
21.7675,19.0,626.0
21.79,19.0,627.0
21.79,19.0,630.666666666667
21.79,19.15,639.25
21.76,19.033333333333303,642.333333333333
21.79,19.05,637.0
21.79,19.1,654.5
21.79,19.2,658.5
21.79,19.2,669.0
21.823333333333302,19.23,673.0
21.89,19.323333333333302,680.0
21.815,19.3675,683.5
21.89,19.5,688.333333333333
21.89,19.55,709.75
21.89,19.675,717.75
21.89,19.5,717.0
21.89,19.6,720.5
21.89,19.76,731.0
21.945,19.79,735.5
22.0,19.79,735.666666666667
22.0,19.7175,733.25
22.0,19.7675,724.75
22.0,19.84,729.0
22.0,19.87,738.0
22.0,20.0,756.333333333333
22.0,20.0,763.75
22.05,20.05,773.75
22.0666666666667,20.0666666666667,766.0
22.1,20.075,760.0
22.1,20.1333333333333,767.0
22.1,20.1975,768.5
22.1,20.1,767.5
22.1,20.1333333333333,767.666666666667
22.125,20.3175,769.25
22.15,20.5,790.0
22.1666666666667,20.463333333333303,799.666666666667
22.2,20.5,803.75
22.2,20.445,804.5
22.2,20.65,802.25
22.2,20.7225,816.75
22.2,20.55,812.0
22.2,20.55,810.333333333333
22.2,20.7225,827.0
22.175,20.745,830.25
22.2,20.65,826.0
22.2,20.625,822.5
22.2,20.663333333333302,832.0
22.2,20.745,840.0
22.1333333333333,20.823333333333302,846.0
22.1666666666667,20.856666666666698,853.333333333333
22.175,20.8975,857.5
22.2,20.7,860.0
22.2,20.945,863.5
22.2,20.92,865.0
22.2,21.1475,875.0
22.2,21.245,882.5
22.2,21.34,888.25
22.2,21.3175,894.0
22.2,21.29,895.333333333333
22.2,21.4175,893.0
22.175,21.445,890.0
22.1666666666667,21.463333333333303,898.0
22.175,21.39,899.25
22.2,21.5,896.0
22.2,21.2925,902.5
22.2,21.4,903.333333333333
22.2,21.445,904.5
22.2,21.5,905.0
22.2,21.575,910.75
22.2,21.7675,915.25
22.2,21.6666666666667,923.666666666667
22.2,21.7675,930.0
22.15,21.745,930.5
22.2,21.7,925.25
22.1666666666667,21.76,920.333333333333
22.125,21.7475,922.0
22.1,21.77,924.0
22.1,21.496666666666698,919.333333333333
22.1,21.1475,893.5
22.1,21.67,884.5
22.1,21.84,914.0
22.1,21.6333333333333,925.0
22.1,21.1175,887.0
22.1,21.575,884.25
22.1,21.6,893.333333333333
22.1,21.625,895.0
22.1,21.2925,889.75
22.1,21.15,880.5
22.075,21.2225,864.75
22.1,21.2,863.0
22.05,21.3975,868.5
22.0666666666667,21.4933333333333,876.333333333333
22.075,21.3925,880.5
22.033333333333303,21.5666666666667,883.666666666667
22.1,21.595,892.0
22.1,21.225,884.5
22.1,21.145,883.5
22.1,21.32,876.0
22.1,21.533333333333303,882.333333333333
22.1,21.3925,908.5
22.1,21.163333333333302,892.333333333333
22.1,21.365,878.25
22.1,21.0666666666667,870.0
22.1,20.963333333333303,866.666666666667
22.1,21.26,863.333333333333
22.1,21.445,883.5
22.1,21.463333333333303,896.0
22.1,21.445,901.75
22.1,21.2475,896.5
22.0666666666667,21.0666666666667,876.333333333333
22.075,21.1725,865.0
22.05,21.2425,872.0
22.0,20.795,873.5
22.0,20.963333333333303,854.0
22.0,21.2425,865.25
22.0,20.94,870.5
22.0,21.1566666666667,858.666666666667
22.0083333333333,21.084166666666697,861.633333333333
22.016666666666698,21.0116666666667,864.6
22.0,20.92,858.25
21.9725,21.315,869.75
22.0,21.15,877.75
22.0,20.8675,867.75
22.0,20.945,861.0
22.0,21.32,866.5
22.0,21.3925,880.75
22.0,21.05,880.0
22.0,21.2725,874.0
21.963333333333303,21.463333333333303,885.666666666667
21.9725,21.3925,901.25
21.963333333333303,21.29,893.666666666667
21.89,21.1725,886.5
21.89,21.323333333333302,879.0
21.9175,21.315,879.0
21.89,21.39,884.25
21.89,21.245,877.0
21.89,21.22,875.75
21.89,21.34,877.0
21.89,21.29,879.0
21.89,21.1725,871.75
21.89,21.5225,880.5
21.89,21.39,895.666666666667
21.89,21.2675,896.0
21.865,21.32,883.0
21.89,21.496666666666698,889.0
21.865,21.3175,890.5
21.79,21.53,897.0
21.84,21.4425,913.75
21.79,21.1975,902.5
21.76,21.2,890.333333333333
21.745,21.1725,876.0
21.79,21.445,890.0
21.745,21.34,893.0
21.73,21.2933333333333,891.666666666667
21.7225,21.5225,897.5
21.7225,21.5225,903.75
21.7,21.34,908.5
21.73,21.5666666666667,907.0
21.7225,21.525,910.5
21.745,21.675,917.25
21.79,21.6,926.5
21.79,21.55,925.0
21.79,21.6333333333333,921.666666666667
21.7675,21.7675,934.0
21.7675,21.865,947.25
21.79,21.823333333333302,953.0
21.79,21.8175,959.0
21.79,21.945,959.5
21.7675,21.6975,962.0
21.76,21.8266666666667,944.0
21.7225,21.8925,953.5
21.745,21.815,949.0
21.7,21.823333333333302,948.666666666667
21.745,21.815,952.75
21.7225,21.97,951.25
21.79,22.05,961.5
21.79,21.775,964.25
21.7675,21.745,951.0
21.79,21.7933333333333,945.666666666667
21.79,21.7225,936.0
21.7675,21.79,935.0
21.79,21.745,938.0
21.7675,21.8175,926.75
21.7675,21.89,932.0
21.79,21.79,942.0
21.79,21.79,935.0
21.79,21.79,937.5
21.79,21.65,927.25
21.79,21.6,916.5
21.79,21.745,914.0
21.79,21.7,910.0
21.79,21.65,923.0
21.84,21.65,918.75
21.84,21.6,904.0
21.79,21.395,901.0
21.79,21.6,893.0
21.79,21.6225,885.5
21.745,21.575,890.0
21.7225,21.5475,886.5
21.7,21.426666666666698,887.0
21.7,21.525,883.25
21.7,21.445,874.0
21.7,21.575,874.0
21.7,21.533333333333303,871.666666666667
21.7,21.6,879.25
21.7,21.516,872.75
21.7,21.36,868.5
21.7,21.5,859.75
21.7,21.2675,848.25
21.6666666666667,21.39,843.0
21.625,21.315,849.0
21.6,21.39,841.666666666667
21.6,21.39,847.5
21.6,21.34,844.25
21.6,21.323333333333302,844.333333333333
21.6,21.29,838.75
21.6,21.29,831.666666666667
21.6,21.2675,822.25
21.6,21.2,817.5
21.6,21.1333333333333,819.0
21.6,21.1333333333333,817.666666666667
21.6,21.2,818.0
21.625,21.2225,819.75
21.65,21.2,819.5
21.6666666666667,21.2266666666667,813.0
21.65,21.125,811.75
21.675,21.175,813.75
21.7,21.125,812.0
21.7,21.05,801.0
21.6333333333333,20.963333333333303,801.0
21.675,21.175,798.75
21.7,21.08,805.75
21.7,20.89,802.25
21.625,20.9975,791.5
21.65,20.9175,790.5
21.65,20.89,780.5
21.7,20.9175,781.0
21.7,20.963333333333303,780.333333333333
21.7,20.856666666666698,778.0
21.7,20.865,778.5
21.7,20.945,780.75
21.7,20.84,772.0
21.7,20.89,777.0
21.7,20.89,780.5
21.7,20.84,778.5
21.675,20.9725,781.25
21.65,20.795,780.5
21.6,20.6,775.5
21.533333333333303,20.7,763.333333333333
21.5,20.6,758.0
21.5,20.7,750.5
21.5,20.7,746.0
21.5,20.65,750.0
21.5,20.7,740.0
21.445,20.6,738.5
21.39,20.5,730.666666666667
21.39,20.5,725.5
21.39,20.5,724.0
21.39,20.5,722.5
21.39,20.5,719.0
21.323333333333302,20.5,711.0
21.323333333333302,20.5,703.666666666667
21.29,20.5,703.0
21.29,20.393333333333302,704.333333333333
21.29,20.29,689.0
21.2,20.29,686.5
21.2,20.245,674.5
21.2,20.15,672.0
21.2,20.2,666.5
21.175,20.2,664.75
21.1,20.15,664.5
21.1,20.2,661.0
21.1,20.2,649.5
21.1,20.1,647.0
21.1,20.1,645.5
21.05,20.05,644.0
21.0,20.0,636.5
21.0,20.0,630.5
21.0,20.0,626.0
21.0,20.0,625.0
21.0,20.0,625.5
21.0,19.945,624.0
21.0,19.89,614.0
20.89,20.0,616.5
20.926666666666698,20.0,609.666666666667
21.0,19.893333333333302,607.5
21.0,19.89,602.0
21.0,19.89,598.0
20.89,19.79,595.5
21.0,19.79,593.0
20.89,19.79,592.0
20.89,19.79,582.0
20.89,19.79,581.666666666667
20.89,19.79,576.5
20.945,19.79,572.5
20.89,19.79,575.5
20.89,19.745,578.5
21.0,19.79,578.0
20.945,19.7,572.5
20.963333333333303,19.6333333333333,574.333333333333
20.945,19.695,570.0
21.0,19.5,569.0
20.89,19.65,562.0
20.89,19.5,562.0
20.79,19.6,550.0
20.84,19.65,551.0
20.79,19.6,551.666666666667
20.79,19.6,547.0
20.79,19.5,537.0
20.7,19.39,532.5
20.79,19.5,533.0
20.745,19.445,536.0
20.7,19.426666666666698,530.0
20.7,19.4725,531.4
20.7,19.445,520.0
20.7,19.39,521.5
20.7,19.5,528.5
20.7,19.5,530.0
20.6333333333333,19.323333333333302,523.666666666667
20.6,19.29,525.0
20.6,19.34,523.0
20.6,19.356666666666698,525.0
20.6,19.29,517.5
20.6,19.39,519.5
20.6333333333333,19.39,519.333333333333
20.6,19.29,516.0
20.6,19.29,516.0
20.65,19.29,513.5
20.6,19.29,509.5
20.5,19.29,502.0
20.5,19.29,503.0
20.5,19.29,501.0
20.39,19.245,500.5
20.34,19.29,498.0
20.39,19.445,499.0
20.39,19.29,497.0
20.39,19.34,498.0
20.39,19.29,492.0
20.5,19.29,492.5
20.5,19.29,491.5
20.445,19.245,492.0
20.39,19.29,490.5
20.39,19.34,492.0
20.5,19.34,489.5
20.445,19.29,488.0
20.39,19.29,484.5
20.39,19.245,485.5
20.445,19.29,481.5
20.5,19.29,484.0
20.5,19.29,483.0
20.5,19.29,479.0
20.5,19.245,483.0
20.5,19.26,479.0
20.5,19.2,481.0
20.39,19.2,477.0
20.39,19.2,475.0
20.39,19.29,474.0
20.39,19.245,476.0
20.39,19.2,472.0
20.39,19.2,474.0
20.39,19.2,479.0
20.39,19.2,476.0
20.39,19.245,476.5
20.39,19.2,472.333333333333
20.39,19.245,473.0
20.39,19.2,471.0
20.445,19.2,471.5
20.5,19.2,467.0
20.5,19.2,455.0
20.445,19.15,458.5
20.39,19.1,462.0
20.39,19.1,465.0
20.39,19.2,468.5
20.39,19.1,463.0
20.39,19.1,458.5
20.39,19.2,454.0
20.39,19.15,462.0
20.39,19.1,463.333333333333
20.39,19.1,458.0
20.29,19.1666666666667,460.0
20.29,19.2,457.0
20.29,19.1,466.0
20.29,19.2,465.5
20.29,19.2,461.5
20.2675,19.175,458.0
20.245,19.245,464.0
20.245,19.245,465.5
20.29,19.245,464.0
20.245,19.245,459.5
20.29,19.245,455.5
20.29,19.2,454.0
20.29,19.2,457.666666666667
20.29,19.2,462.0
20.29,19.2,457.0
20.26,19.196666666666697,458.666666666667
20.29,19.29,459.0
20.29,19.2,452.0
20.29,19.2,455.0
20.29,19.1,458.0
20.29,19.2,459.5
20.29,19.2,452.5
20.29,19.2,451.0
20.29,19.2,455.0
20.245,19.2,452.5
20.2,19.15,449.0
20.2,19.2,452.0
20.29,19.2,454.0
20.2,19.1,453.0
20.2,19.1,449.0
20.2,19.1,450.0
20.15,19.1,450.0
20.2,19.2,452.0
20.2,19.2,448.5
20.2,19.1333333333333,448.666666666667
20.15,19.15,452.0
20.2,19.1,461.5
20.2,19.1,455.0
20.2,19.0,455.0
20.2,19.1,450.0
20.2,19.1,449.0
20.2,19.0666666666667,449.333333333333
20.2,19.1,450.0
20.2,19.0,447.0
20.2,19.1,445.0
20.2,19.1,446.0
20.2,19.0,450.0
20.2,19.033333333333303,452.333333333333
20.2,19.05,448.0
20.15,19.1,447.5
20.2,19.1,448.5
20.2,19.1,447.0
20.2,19.1,443.666666666667
20.2,19.05,442.0
20.15,19.0,443.0
20.1333333333333,19.0666666666667,444.333333333333
20.15,19.05,442.0
20.1666666666667,19.1,446.333333333333
20.2,19.0,447.5
20.2,19.0,448.5
20.1,19.1,450.0
20.2,19.1,453.0
20.2,19.0,453.0
20.2,19.033333333333303,450.333333333333
20.15,18.945,440.5
20.2,19.05,444.5
20.2,18.89,450.0
20.2,19.0,447.0
20.2,19.0,446.0
20.2,19.0,441.5
20.2,18.926666666666698,441.333333333333
20.2,18.89,443.0
20.2,19.0,438.5
20.2,18.945,440.5
20.2,18.89,442.666666666667
20.2,18.89,444.0
20.15,18.945,444.5
20.1666666666667,18.926666666666698,444.5
20.2,18.926666666666698,444.0
20.2,18.89,446.0
20.2,18.89,446.0
20.2,18.89,443.5
20.2,18.89,440.5
20.2,18.963333333333303,445.666666666667
20.2,19.0,445.0
20.2,19.0,445.5
20.2,18.89,445.0
20.1,18.89,443.5
20.2,18.89,439.5
20.2,18.89,443.5
20.2,18.89,441.0
20.15,18.89,442.0
20.15,18.89,444.0
20.1333333333333,18.89,441.666666666667
20.05,18.89,436.0
20.05,18.89,444.0
20.0,18.89,443.0
20.1,18.89,444.0
20.1,18.89,444.0
20.1,18.79,447.0
20.05,18.89,444.0
20.05,18.89,443.5
20.05,18.89,438.5
20.0,18.89,440.0
20.0,18.89,441.0
20.0,18.89,440.666666666667
20.1,19.0,441.0
20.0,18.89,443.0
20.0,18.79,442.0
20.1,18.89,439.0
19.945,18.84,436.5
20.0,18.89,443.0
20.0,18.89,439.666666666667
20.0,18.89,437.0
20.0,18.89,436.0
20.0,18.89,434.0
20.0666666666667,18.89,439.666666666667
20.05,18.79,442.0
20.1,18.89,439.5
20.1,18.89,446.0
20.05,18.84,444.5
20.1,18.89,439.0
20.1,18.89,439.5
20.05,18.84,436.5
20.0,18.79,436.0
20.0,18.84,436.0
20.0,18.89,437.0
20.0,18.84,442.0
20.0,18.89,441.0
20.0,18.89,439.0
20.0,18.89,444.0
20.0,18.89,442.666666666667
20.1,18.89,437.0
20.0,18.89,438.0
20.05,18.84,442.5
20.05,18.84,438.5
20.05,18.89,441.5
20.0,18.89,437.0
20.0,18.745,437.0
20.0,18.84,442.0
20.0,18.89,440.5
20.0,18.84,441.0
20.0,18.84,444.0
20.0,18.89,442.5
20.0,18.84,440.5
20.0,18.84,439.5
20.0,18.79,441.0
20.0,18.84,436.5
19.945,18.89,434.5
20.0,18.823333333333302,434.5
20.0,18.84,435.666666666667
20.0,18.79,440.5
20.0,18.84,439.0
20.0,18.89,444.5
20.0,18.84,441.5
20.0,18.84,434.5
20.0,18.84,438.0
20.0,18.79,433.0
20.033333333333303,18.79,434.0
