CO2,Temperature,Light
432.0,20.245,0.0
434.0,20.2,0.0
433.0,20.29,0.0
430.5,20.245,0.0
433.0,20.29,0.0
434.0,20.29,0.0
430.0,20.29,0.0
431.333333333333,20.29,0.0
439.0,20.29,0.0
439.0,20.29,0.0
442.0,20.29,0.0
432.0,20.2,0.0
427.5,20.23,0.0
433.0,20.29,0.0
437.0,20.29,0.0
432.0,20.29,0.0
426.0,20.2,0.0
431.0,20.29,0.0
433.333333333333,20.29,0.0
429.25,20.29,0.0
433.333333333333,20.26,0.0
430.5,20.245,0.0
430.0,20.29,0.0
433.5,20.29,0.0
432.5,20.29,0.0
432.0,20.29,0.0
434.0,20.29,0.0
429.0,20.29,0.0
438.0,20.29,0.0
439.0,20.29,0.0
433.0,20.29,0.0
433.5,20.29,0.0
431.0,20.29,0.0
432.666666666667,20.323333333333302,0.0
434.0,20.39,0.0
434.0,20.39,0.0
436.5,20.39,0.0
432.666666666667,20.39,0.0
429.75,20.39,0.0
428.5,20.39,0.0
434.0,20.39,0.0
435.5,20.29,0.0
432.0,20.29,0.0
433.0,20.245,0.0
434.0,20.29,0.0
433.5,20.29,0.0
432.0,20.2,0.0
431.0,20.2,0.0
435.0,20.2,0.0
438.0,20.2,0.0
432.0,20.2,0.0
430.0,20.1,0.0
428.5,20.2,0.0
432.666666666667,20.2,0.0
432.0,20.2,0.0
430.0,20.2,0.0
431.333333333333,20.2,0.0
432.666666666667,20.2,0.0
434.0,20.2,0.0
429.0,20.2,0.0
429.0,20.2,0.0
433.0,20.2,0.0
436.0,20.2,0.0
440.0,20.2,0.0
436.0,20.2,0.0
435.0,20.2,0.0
430.0,20.2,0.0
425.5,20.2,0.0
432.0,20.2,0.0
439.5,20.245,0.0
434.0,20.29,0.0
442.0,20.29,0.0
439.0,20.29,0.0
436.666666666667,20.29,0.0
439.0,20.29,0.0
436.0,20.29,0.0
435.0,20.29,0.0
439.0,20.29,0.0
433.0,20.29,0.0
435.0,20.29,0.0
436.0,20.29,0.0
438.0,20.245,0.0
439.0,20.245,0.0
436.5,20.2,0.0
432.666666666667,20.2,0.0
427.5,20.2,0.0
427.0,20.2,0.0
432.0,20.245,0.0
438.0,20.245,0.0
436.0,20.2,0.0
434.0,20.2,0.0
435.0,20.2,0.0
435.0,20.2,0.0
434.0,20.2,260.33333333333303
439.0,20.2,401.333333333333
437.5,20.175,433.0
440.75,20.175,422.5
442.0,20.2,419.0
448.5,20.175,419.0
451.0,20.1,419.0
457.25,20.15,419.0
458.666666666667,20.1333333333333,409.0
456.0,20.175,411.0
458.0,20.125,411.0
460.0,20.15,411.0
459.75,20.2,411.0
464.0,20.2,411.0
463.5,20.2225,407.5
470.25,20.2675,400.0
483.5,20.29,400.0
488.666666666667,20.315,413.0
496.25,20.39,412.2
496.25,20.39,409.0
497.0,20.4175,411.0
504.0,20.426666666666698,413.0
503.25,20.4725,411.0
509.25,20.525,411.0
515.0,20.5,405.0
515.333333333333,20.5666666666667,409.0
524.5,20.625,405.0
531.0,20.65,408.5
530.333333333333,20.7,418.333333333333
533.666666666667,20.7,419.0
535.75,20.7,419.0
546.25,20.7225,419.0
547.0,20.7,419.0
546.25,20.79,419.0
551.25,20.79,419.0
560.0,20.79,419.0
564.0,20.79,419.0
568.75,20.815,419.0
572.0,20.79,419.0
573.0,20.84,419.0
575.25,20.89,419.0
579.5,20.865,419.0
583.5,20.89,426.0
585.333333333333,20.89,423.666666666667
587.5,20.89,426.0
591.5,20.89,422.5
594.0,20.89,426.0
597.5,20.89,419.0
595.333333333333,20.89,428.333333333333
590.75,20.865,429.5
589.75,20.865,429.5
591.0,20.823333333333302,433.0
589.5,20.84,433.0
595.75,20.89,433.0
596.75,20.865,433.0
598.666666666667,20.856666666666698,433.0
605.5,20.865,433.0
609.0,20.84,433.0
614.0,20.84,433.0
614.75,20.84,433.0
621.0,20.89,433.0
620.25,20.865,433.0
617.5,20.865,433.0
621.25,20.865,433.0
616.666666666667,20.89,433.0
620.0,20.865,433.0
628.333333333333,20.856666666666698,433.0
635.25,20.84,433.0
636.5,20.865,433.0
635.5,20.89,433.0
635.75,20.89,433.0
637.5,20.865,433.0
629.75,20.84,433.0
637.25,20.865,433.0
647.333333333333,20.89,433.0
646.0,20.865,433.0
642.666666666667,20.823333333333302,433.0
648.0,20.856666666666698,433.0
655.0,20.89,433.0
650.5,20.9175,433.0
643.666666666667,20.926666666666698,433.0
642.0,20.9175,433.0
639.333333333333,20.963333333333303,433.0
648.0,20.89,436.5
649.0,20.89,426.0
654.0,20.89,433.0
660.0,20.89,433.0
677.333333333333,20.89,442.333333333333
698.2,20.89,435.8
709.25,20.89,447.0
712.0,20.926666666666698,442.333333333333
710.0,20.945,443.5
708.0,20.945,447.0
707.5,20.945,447.0
725.75,20.945,447.0
733.25,20.9725,438.0
735.333333333333,21.0,441.0
740.75,21.0,438.0
744.25,21.0,438.0
757.0,21.0,438.0
759.0,21.0,440.0
752.25,21.0,437.25
754.5,21.0,438.0
758.5,21.025,440.25
764.0,21.05,436.5
765.25,21.05,441.0
769.75,21.1,436.5
780.25,21.1,444.0
786.0,21.1,444.0
783.25,21.1,444.0
787.0,21.1,444.0
787.666666666667,21.1,444.0
786.75,21.1,448.0
782.5,21.1,444.0
779.75,21.1,454.75
777.5,21.1,454.75
779.333333333333,21.1,460.0
782.75,21.175,449.5
787.5,21.15,449.5
777.0,21.2,454.75
789.666666666667,21.2,449.333333333333
805.25,21.175,460.0
801.25,21.2,456.0
796.0,21.2,460.0
793.25,21.2225,449.5
788.333333333333,21.29,453.0
794.5,21.2675,460.0
797.5,21.29,460.0
810.0,21.323333333333302,460.0
812.5,21.29,450.75
813.666666666667,21.29,454.666666666667
809.25,21.315,444.0
812.333333333333,21.29,444.0
807.666666666667,21.29,454.666666666667
810.5,21.315,460.0
811.5,21.34,452.0
808.0,21.325,456.0
804.5,21.31,460.0
797.333333333333,21.323333333333302,460.0
796.333333333333,21.356666666666698,460.0
798.5,21.39,449.5
796.0,21.39,460.0
801.25,21.34,449.5
811.0,21.34,449.5
821.5,21.29,460.0
830.25,21.34,455.5
835.0,21.29,457.0
831.0,21.34,449.5
834.75,21.315,454.75
837.0,21.29,460.0
841.0,21.315,460.0
844.5,21.315,460.0
847.0,21.39,460.0
842.5,21.39,454.75
841.0,21.39,453.0
839.5,21.39,449.5
844.5,21.365,454.75
847.0,21.39,457.0
847.75,21.39,454.0
843.333333333333,21.323333333333302,464.0
847.25,21.365,461.5
848.5,21.39,449.5
848.5,21.34,449.5
854.25,21.39,454.0
848.25,21.34,455.5
844.333333333333,21.356666666666698,468.0
836.5,21.29,454.0
838.0,21.323333333333302,454.0
841.5,21.315,469.0
832.0,21.34,469.0
825.0,21.315,469.0
824.0,21.315,465.25
826.75,21.29,475.25
824.0,21.29,464.0
827.5,21.29,459.0
843.5,21.29,468.2
845.6,21.365,474.0
837.333333333333,21.39,492.333333333333
825.666666666667,21.323333333333302,474.0
831.75,21.39,480.25
832.25,21.4725,504.0
843.0,21.5,539.5
839.0,21.5,509.0
832.5,21.5,528.5
840.0,21.6,499.0
850.0,21.65,497.75
853.75,21.675,500.25
852.0,21.7,489.0
856.25,21.7,490.25
854.5,21.7,494.0
854.0,21.7,485.666666666667
850.75,21.7,481.5
844.5,21.7,484.0
850.75,21.7,482.75
861.0,21.73,477.333333333333
865.0,21.73,477.333333333333
860.75,21.7675,485.25
853.25,21.754,485.25
849.75,21.73,482.75
844.5,21.79,464.0
846.75,21.7225,479.0
852.5,21.745,476.75
851.0,21.7,476.0
854.75,21.7,480.0
852.666666666667,21.73,479.0
848.25,21.7225,479.0
848.0,21.7225,485.25
846.0,21.7,489.0
844.5,21.7,489.0
846.75,21.7675,471.5
849.0,21.76,471.0
837.0,21.79,487.75
830.333333333333,21.79,467.666666666667
829.5,21.79,469.25
830.666666666667,21.73,462.333333333333
834.25,21.79,462.75
833.5,21.79,462.75
827.666666666667,21.79,472.333333333333
821.25,21.79,485.0
822.333333333333,21.745,479.0
821.75,21.745,471.5
826.0,21.7,464.0
829.5,21.7225,475.25
832.0,21.7,479.0
823.0,21.7,464.0
824.0,21.7,469.0
825.25,21.7,467.75
830.75,21.7,481.5
831.0,21.7,479.0
826.0,21.7225,479.0
818.333333333333,21.76,490.666666666667
815.75,21.7225,502.75
816.0,21.7225,490.25
813.25,21.7,479.0
806.0,21.7,474.0
804.5,21.7,492.75
801.0,21.7,507.0
796.0,21.7,484.0
801.0,21.7,467.75
803.0,21.7,464.0
795.666666666667,21.7,469.0
794.0,21.7,464.0
787.0,21.7,471.0
787.0,21.7,462.75
788.0,21.7,481.5
786.5,21.7,479.0
788.25,21.7,469.25
788.333333333333,21.7,469.0
781.0,21.7,469.0
788.75,21.65,457.75
790.666666666667,21.6333333333333,460.666666666667
789.5,21.65,465.5
794.333333333333,21.7,474.333333333333
792.5,21.675,477.75
789.5,21.65,487.75
785.5,21.7,492.333333333333
792.6,21.7,490.25
800.0,21.7,484.0
795.0,21.7,480.666666666667
795.75,21.7,491.5
802.0,21.675,501.5
803.0,21.7,494.0
796.25,21.7,494.0
806.666666666667,21.7,479.0
805.666666666667,21.7,506.0
803.0,21.7,514.0
800.25,21.7,513.75
793.0,21.7,514.0
791.0,21.7,494.0
800.5,21.7,514.0
808.0,21.7,507.333333333333
805.5,21.7,567.5
804.0,21.7,512.75
798.5,21.7,528.5
806.25,21.7225,541.5
802.5,21.7,533.75
794.333333333333,21.73,504.0
800.25,21.79,494.0
806.0,21.7675,496.5
804.5,21.79,496.5
801.0,21.79,504.0
801.5,21.79,489.0
805.0,21.79,489.0
802.333333333333,21.79,518.666666666667
800.666666666667,21.76,489.0
799.5,21.79,486.5
806.0,21.79,471.5
812.666666666667,21.73,474.0
816.5,21.745,484.0
820.333333333333,21.76,479.0
817.5,21.7675,479.0
811.333333333333,21.79,479.0
820.75,21.745,484.0
815.5,21.745,486.5
821.0,21.745,499.0
821.5,21.745,511.5
813.0,21.7,521.5
801.666666666667,21.73,504.0
799.0,21.73,489.0
799.666666666667,21.7,500.666666666667
797.25,21.7,511.0
789.75,21.7,500.25
780.25,21.7,494.0
782.333333333333,21.7,497.333333333333
779.333333333333,21.7,495.666666666667
773.5,21.7,492.0
771.666666666667,21.7,509.0
769.0,21.7,509.0
763.0,21.7,495.25
760.0,21.7,499.0
752.0,21.7,489.0
757.5,21.7,481.25
759.0,21.7,489.0
757.75,21.7,377.75
754.75,21.7,44.0
755.0,21.7,60.25
753.5,21.65,60.75
760.0,21.65,57.0
758.0,21.6,67.0
751.75,21.6,66.5
739.25,21.6,53.0
732.0,21.533333333333303,58.3333333333333
733.0,21.55,61.5
723.5,21.525,48.5
720.25,21.5,62.5
719.25,21.5,68.75
714.333333333333,21.5,47.0
713.4,21.4725,54.5
708.0,21.445,50.0
708.5,21.39,50.0
701.0,21.39,52.3333333333333
692.5,21.39,57.0
688.75,21.39,81.25
689.666666666667,21.39,50.0
676.25,21.34,51.75
671.333333333333,21.29,58.3333333333333
665.333333333333,21.29,131.333333333333
662.25,21.29,293.5
660.0,21.29,440.0
662.5,21.29,483.75
658.75,21.29,492.75
659.25,21.29,499.0
652.0,21.29,489.0
653.5,21.29,479.0
658.5,21.29,486.5
656.0,21.29,489.0
652.5,21.29,490.25
658.5,21.29,486.5
665.25,21.39,495.0
660.0,21.39,480.666666666667
663.25,21.39,485.25
665.0,21.445,494.0
668.666666666667,21.5,500.666666666667
667.0,21.5,508.5
664.0,21.5,508.5
655.25,21.5,500.25
655.5,21.5,507.5
659.0,21.5,516.5
656.25,21.5,536.5
659.5,21.5,514.0
654.0,21.5,516.25
647.0,21.5,546.0
652.666666666667,21.5,573.0
663.75,21.55,560.75
652.0,21.6,524.0
653.0,21.6,537.0
649.5,21.625,548.75
640.0,21.7,541.5
645.5,21.64,549.4
646.0,21.7,509.0
637.25,21.675,523.75
632.25,21.7,559.5
623.25,21.6333333333333,549.25
624.0,21.6666666666667,525.333333333333
633.5,21.7,535.5
634.25,21.7,545.5
626.0,21.7,551.0
629.0,21.7225,586.0
626.75,21.745,581.75
626.666666666667,21.76,557.666666666667
631.0,21.79,571.0
629.75,21.79,555.5
625.0,21.7675,525.25
626.0,21.7675,543.75
627.0,21.79,563.5
630.666666666667,21.79,551.666666666667
639.25,21.79,531.0
642.333333333333,21.76,553.333333333333
637.0,21.79,531.5
654.5,21.79,546.5
658.5,21.79,524.0
669.0,21.79,509.0
673.0,21.823333333333302,537.666666666667
680.0,21.89,524.0
683.5,21.815,543.25
688.333333333333,21.89,534.666666666667
709.75,21.89,526.0
717.75,21.89,522.0
717.0,21.89,549.5
720.5,21.89,547.75
731.0,21.89,552.333333333333
735.5,21.945,551.0
735.666666666667,22.0,538.333333333333
733.25,22.0,555.25
724.75,22.0,570.0
729.0,22.0,570.0
738.0,22.0,535.5
756.333333333333,22.0,559.333333333333
763.75,22.0,566.0
773.75,22.05,557.25
766.0,22.0666666666667,562.0
760.0,22.1,566.25
767.0,22.1,567.666666666667
768.5,22.1,562.0
767.5,22.1,562.0
767.666666666667,22.1,554.333333333333
769.25,22.125,556.75
790.0,22.15,555.0
799.666666666667,22.1666666666667,543.666666666667
803.75,22.2,547.0
804.5,22.2,539.0
802.25,22.2,539.0
816.75,22.2,539.0
812.0,22.2,538.0
810.333333333333,22.2,541.75
827.0,22.2,530.5
830.25,22.175,534.25
826.0,22.2,519.0
822.5,22.2,526.75
832.0,22.2,512.0
840.0,22.2,513.5
846.0,22.1333333333333,498.666666666667
853.333333333333,22.1666666666667,528.0
857.5,22.175,528.0
860.0,22.2,513.0
863.5,22.2,523.5
865.0,22.2,523.5
875.0,22.2,526.0
882.5,22.2,523.5
888.25,22.2,528.75
894.0,22.2,528.75
895.333333333333,22.2,528.666666666667
893.0,22.2,518.0
890.0,22.175,518.0
898.0,22.1666666666667,518.0
899.25,22.175,513.5
896.0,22.2,513.5
902.5,22.2,518.75
903.333333333333,22.2,519.0
904.5,22.2,509.0
905.0,22.2,509.0
910.75,22.2,512.75
915.25,22.2,509.0
923.666666666667,22.2,509.0
930.0,22.2,508.75
930.5,22.15,514.0
925.25,22.2,514.0
920.333333333333,22.1666666666667,509.0
922.0,22.125,499.0
924.0,22.1,499.0
919.333333333333,22.1,499.0
893.5,22.1,499.0
884.5,22.1,496.5
914.0,22.1,499.0
925.0,22.1,490.666666666667
887.0,22.1,504.0
884.25,22.1,500.25
893.333333333333,22.1,499.0
895.0,22.1,496.5
889.75,22.1,489.0
880.5,22.1,489.0
864.75,22.075,489.0
863.0,22.1,481.5
868.5,22.05,484.0
876.333333333333,22.0666666666667,487.333333333333
880.5,22.075,484.0
883.666666666667,22.033333333333303,487.333333333333
892.0,22.1,484.0
884.5,22.1,494.0
883.5,22.1,494.0
876.0,22.1,490.25
882.333333333333,22.1,479.0
908.5,22.1,486.5
892.333333333333,22.1,479.0
878.25,22.1,479.0
870.0,22.1,479.0
866.666666666667,22.1,479.0
863.333333333333,22.1,479.0
883.5,22.1,479.0
896.0,22.1,479.0
901.75,22.1,475.25
896.5,22.1,471.5
876.333333333333,22.0666666666667,464.0
865.0,22.075,467.75
872.0,22.05,474.5
873.5,22.0,474.5
854.0,22.0,478.0
865.25,22.0,474.5
870.5,22.0,474.5
858.666666666667,22.0,478.0
861.633333333333,22.0083333333333,478.3
864.6,22.016666666666698,478.6
858.25,22.0,477.0
869.75,21.9725,473.0
877.75,22.0,469.0
867.75,22.0,469.0
861.0,22.0,469.0
866.5,22.0,469.0
880.75,22.0,469.0
880.0,22.0,469.0
874.0,22.0,469.0
885.666666666667,21.963333333333303,469.0
901.25,21.9725,469.0
893.666666666667,21.963333333333303,469.0
886.5,21.89,469.0
879.0,21.89,469.0
879.0,21.9175,469.0
884.25,21.89,469.0
877.0,21.89,469.0
875.75,21.89,469.0
877.0,21.89,469.0
879.0,21.89,461.5
871.75,21.89,454.0
880.5,21.89,454.0
895.666666666667,21.89,454.0
896.0,21.89,454.0
883.0,21.865,459.25
889.0,21.89,468.0
890.5,21.865,464.5
897.0,21.79,468.0
913.75,21.84,464.5
902.5,21.79,464.5
890.333333333333,21.76,468.0
876.0,21.745,457.0
890.0,21.79,464.5
893.0,21.745,453.25
891.666666666667,21.73,453.0
897.5,21.7225,454.75
903.75,21.7225,460.0
908.5,21.7,460.0
907.0,21.73,460.0
910.5,21.7225,460.0
917.25,21.745,460.0
926.5,21.79,460.0
925.0,21.79,460.0
921.666666666667,21.79,460.0
934.0,21.7675,460.0
947.25,21.7675,460.0
953.0,21.79,460.0
959.0,21.79,460.0
959.5,21.79,460.0
962.0,21.7675,444.0
944.0,21.76,449.333333333333
953.5,21.7225,444.0
949.0,21.745,444.0
948.666666666667,21.7,444.0
952.75,21.745,444.0
951.25,21.7225,444.0
961.5,21.79,444.0
964.25,21.79,444.0
951.0,21.7675,444.0
945.666666666667,21.79,444.0
936.0,21.79,444.0
935.0,21.7675,444.0
938.0,21.79,444.0
926.75,21.7675,444.0
932.0,21.7675,444.0
942.0,21.79,447.4
935.0,21.79,450.666666666667
937.5,21.79,449.0
927.25,21.79,438.0
916.5,21.79,438.0
914.0,21.79,438.0
910.0,21.79,441.0
923.0,21.79,437.25
918.75,21.84,436.5
904.0,21.84,429.0
901.0,21.79,432.75
893.0,21.79,438.0
885.5,21.79,438.0
890.0,21.745,438.0
886.5,21.7225,438.0
887.0,21.7,441.0
883.25,21.7,438.0
874.0,21.7,438.0
874.0,21.7,447.0
871.666666666667,21.7,447.0
879.25,21.7,447.0
872.75,21.7,441.4
868.5,21.7,447.0
859.75,21.7,443.5
848.25,21.7,433.0
843.0,21.6666666666667,433.0
849.0,21.625,433.0
841.666666666667,21.6,433.0
847.5,21.6,433.0
844.25,21.6,433.0
844.333333333333,21.6,433.0
838.75,21.6,433.0
831.666666666667,21.6,433.0
822.25,21.6,433.0
817.5,21.6,433.0
819.0,21.6,433.0
817.666666666667,21.6,433.0
818.0,21.6,433.0
819.75,21.625,433.0
819.5,21.65,433.0
813.0,21.6666666666667,433.0
811.75,21.65,433.0
813.75,21.675,433.0
812.0,21.7,433.0
801.0,21.7,433.0
801.0,21.6333333333333,433.0
798.75,21.675,433.0
805.75,21.7,433.0
802.25,21.7,433.0
791.5,21.625,433.0
790.5,21.65,433.0
780.5,21.65,433.0
781.0,21.7,433.0
780.333333333333,21.7,433.0
778.0,21.7,433.0
778.5,21.7,433.0
780.75,21.7,433.0
772.0,21.7,433.0
777.0,21.7,433.0
780.5,21.7,426.0
778.5,21.7,0.0
781.25,21.675,0.0
780.5,21.65,0.0
775.5,21.6,0.0
763.333333333333,21.533333333333303,0.0
758.0,21.5,0.0
750.5,21.5,0.0
746.0,21.5,0.0
750.0,21.5,0.0
740.0,21.5,0.0
738.5,21.445,0.0
730.666666666667,21.39,0.0
725.5,21.39,0.0
724.0,21.39,0.0
722.5,21.39,0.0
719.0,21.39,0.0
711.0,21.323333333333302,0.0
703.666666666667,21.323333333333302,0.0
703.0,21.29,0.0
704.333333333333,21.29,0.0
689.0,21.29,0.0
686.5,21.2,0.0
674.5,21.2,0.0
672.0,21.2,0.0
666.5,21.2,0.0
664.75,21.175,0.0
664.5,21.1,0.0
661.0,21.1,0.0
649.5,21.1,0.0
647.0,21.1,0.0
645.5,21.1,0.0
644.0,21.05,0.0
636.5,21.0,0.0
630.5,21.0,0.0
626.0,21.0,0.0
625.0,21.0,0.0
625.5,21.0,0.0
624.0,21.0,0.0
614.0,21.0,0.0
616.5,20.89,0.0
609.666666666667,20.926666666666698,0.0
607.5,21.0,0.0
602.0,21.0,0.0
598.0,21.0,0.0
595.5,20.89,0.0
593.0,21.0,0.0
592.0,20.89,0.0
582.0,20.89,0.0
581.666666666667,20.89,0.0
576.5,20.89,0.0
572.5,20.945,0.0
575.5,20.89,0.0
578.5,20.89,0.0
578.0,21.0,0.0
572.5,20.945,0.0
574.333333333333,20.963333333333303,0.0
570.0,20.945,0.0
569.0,21.0,0.0
562.0,20.89,0.0
562.0,20.89,0.0
550.0,20.79,0.0
551.0,20.84,0.0
551.666666666667,20.79,0.0
547.0,20.79,0.0
537.0,20.79,0.0
532.5,20.7,0.0
533.0,20.79,0.0
536.0,20.745,0.0
530.0,20.7,0.0
531.4,20.7,0.0
520.0,20.7,0.0
521.5,20.7,0.0
528.5,20.7,0.0
530.0,20.7,0.0
523.666666666667,20.6333333333333,0.0
525.0,20.6,0.0
523.0,20.6,0.0
525.0,20.6,0.0
517.5,20.6,0.0
519.5,20.6,0.0
519.333333333333,20.6333333333333,0.0
516.0,20.6,0.0
516.0,20.6,0.0
513.5,20.65,0.0
509.5,20.6,0.0
502.0,20.5,0.0
503.0,20.5,0.0
501.0,20.5,0.0
500.5,20.39,0.0
498.0,20.34,0.0
499.0,20.39,0.0
497.0,20.39,0.0
498.0,20.39,0.0
492.0,20.39,0.0
492.5,20.5,0.0
491.5,20.5,0.0
492.0,20.445,0.0
490.5,20.39,0.0
492.0,20.39,0.0
489.5,20.5,0.0
488.0,20.445,0.0
484.5,20.39,0.0
485.5,20.39,0.0
481.5,20.445,0.0
484.0,20.5,0.0
483.0,20.5,0.0
479.0,20.5,0.0
483.0,20.5,0.0
479.0,20.5,0.0
481.0,20.5,0.0
477.0,20.39,0.0
475.0,20.39,0.0
474.0,20.39,0.0
476.0,20.39,0.0
472.0,20.39,0.0
474.0,20.39,0.0
479.0,20.39,0.0
476.0,20.39,0.0
476.5,20.39,0.0
472.333333333333,20.39,0.0
473.0,20.39,0.0
471.0,20.39,0.0
471.5,20.445,0.0
467.0,20.5,0.0
455.0,20.5,0.0
458.5,20.445,0.0
462.0,20.39,0.0
465.0,20.39,0.0
468.5,20.39,0.0
463.0,20.39,0.0
458.5,20.39,0.0
454.0,20.39,0.0
462.0,20.39,0.0
463.333333333333,20.39,0.0
458.0,20.39,0.0
460.0,20.29,0.0
457.0,20.29,0.0
466.0,20.29,0.0
465.5,20.29,0.0
461.5,20.29,0.0
458.0,20.2675,0.0
464.0,20.245,0.0
465.5,20.245,0.0
464.0,20.29,0.0
459.5,20.245,0.0
455.5,20.29,0.0
454.0,20.29,0.0
457.666666666667,20.29,0.0
462.0,20.29,0.0
457.0,20.29,0.0
458.666666666667,20.26,0.0
459.0,20.29,0.0
452.0,20.29,0.0
455.0,20.29,0.0
458.0,20.29,0.0
459.5,20.29,0.0
452.5,20.29,0.0
451.0,20.29,0.0
455.0,20.29,0.0
452.5,20.245,0.0
449.0,20.2,0.0
452.0,20.2,0.0
454.0,20.29,0.0
453.0,20.2,0.0
449.0,20.2,0.0
450.0,20.2,0.0
450.0,20.15,0.0
452.0,20.2,0.0
448.5,20.2,0.0
448.666666666667,20.2,0.0
452.0,20.15,0.0
461.5,20.2,0.0
455.0,20.2,0.0
455.0,20.2,0.0
450.0,20.2,0.0
449.0,20.2,0.0
449.333333333333,20.2,0.0
450.0,20.2,0.0
447.0,20.2,0.0
445.0,20.2,0.0
446.0,20.2,0.0
450.0,20.2,0.0
452.333333333333,20.2,0.0
448.0,20.2,0.0
447.5,20.15,0.0
448.5,20.2,0.0
447.0,20.2,0.0
443.666666666667,20.2,0.0
442.0,20.2,0.0
443.0,20.15,0.0
444.333333333333,20.1333333333333,0.0
442.0,20.15,0.0
446.333333333333,20.1666666666667,0.0
447.5,20.2,0.0
448.5,20.2,0.0
450.0,20.1,0.0
453.0,20.2,0.0
453.0,20.2,0.0
450.333333333333,20.2,0.0
440.5,20.15,0.0
444.5,20.2,0.0
450.0,20.2,0.0
447.0,20.2,0.0
446.0,20.2,0.0
441.5,20.2,0.0
441.333333333333,20.2,0.0
443.0,20.2,0.0
438.5,20.2,0.0
440.5,20.2,0.0
442.666666666667,20.2,0.0
444.0,20.2,0.0
444.5,20.15,0.0
444.5,20.1666666666667,0.0
444.0,20.2,0.0
446.0,20.2,0.0
446.0,20.2,0.0
443.5,20.2,0.0
440.5,20.2,0.0
445.666666666667,20.2,0.0
445.0,20.2,0.0
445.5,20.2,0.0
445.0,20.2,0.0
443.5,20.1,0.0
439.5,20.2,0.0
443.5,20.2,0.0
441.0,20.2,0.0
442.0,20.15,0.0
444.0,20.15,0.0
441.666666666667,20.1333333333333,0.0
436.0,20.05,0.0
444.0,20.05,0.0
443.0,20.0,0.0
444.0,20.1,0.0
444.0,20.1,0.0
447.0,20.1,0.0
444.0,20.05,0.0
443.5,20.05,0.0
438.5,20.05,0.0
440.0,20.0,0.0
441.0,20.0,0.0
440.666666666667,20.0,0.0
441.0,20.1,0.0
443.0,20.0,0.0
442.0,20.0,0.0
439.0,20.1,0.0
436.5,19.945,0.0
443.0,20.0,0.0
439.666666666667,20.0,0.0
437.0,20.0,0.0
436.0,20.0,0.0
434.0,20.0,0.0
439.666666666667,20.0666666666667,0.0
442.0,20.05,0.0
439.5,20.1,0.0
446.0,20.1,0.0
444.5,20.05,0.0
439.0,20.1,0.0
439.5,20.1,0.0
436.5,20.05,0.0
436.0,20.0,0.0
436.0,20.0,0.0
437.0,20.0,0.0
442.0,20.0,0.0
441.0,20.0,0.0
439.0,20.0,0.0
444.0,20.0,0.0
442.666666666667,20.0,0.0
437.0,20.1,0.0
438.0,20.0,0.0
442.5,20.05,0.0
438.5,20.05,0.0
441.5,20.05,0.0
437.0,20.0,0.0
437.0,20.0,0.0
442.0,20.0,0.0
440.5,20.0,0.0
441.0,20.0,0.0
444.0,20.0,0.0
442.5,20.0,0.0
440.5,20.0,0.0
439.5,20.0,0.0
441.0,20.0,0.0
436.5,20.0,0.0
434.5,19.945,0.0
434.5,20.0,0.0
435.666666666667,20.0,0.0
440.5,20.0,0.0
439.0,20.0,0.0
444.5,20.0,0.0
441.5,20.0,0.0
434.5,20.0,0.0
438.0,20.0,0.0
433.0,20.0,0.0
434.0,20.033333333333303,0.0
436.5,20.0,0.0
438.0,20.0,0.0
440.0,20.0,0.0
440.5,20.0,0.0
440.0,20.0,0.0
440.0,19.945,0.0
440.333333333333,20.0,0.0
439.0,20.0,0.0
436.0,20.0,0.0
434.0,20.0,0.0
433.0,20.0,0.0
438.0,20.0,0.0
439.666666666667,19.926666666666698,0.0
441.0,19.89,0.0
432.0,19.79,0.0
435.0,19.89,0.0
436.0,19.89,0.0
431.0,19.89,0.0
434.5,19.89,0.0
436.0,19.89,0.0
437.0,19.89,0.0
444.0,19.89,0.0
443.0,19.89,0.0
439.0,19.89,0.0
433.666666666667,20.0,0.0
434.5,20.0,0.0
441.0,20.0,0.0
436.0,20.0,0.0
438.0,20.0,0.0
437.0,20.0,0.0
436.5,20.0,0.0
437.5,20.0,0.0
436.0,20.0,0.0
433.0,20.0,0.0
434.0,20.0,0.0
438.0,20.0,0.0
435.5,19.945,0.0
430.0,19.945,0.0
432.0,20.0,0.0
439.5,20.0,0.0
439.0,20.0,0.0
438.0,20.0,0.0
439.5,20.0,0.0
435.0,20.0,0.0
434.75,20.0,0.0
431.0,20.0,0.0
438.0,20.0666666666667,0.0
439.0,20.1,0.0
441.0,20.0,0.0
442.0,20.0,0.0
441.0,19.945,0.0
438.0,19.89,0.0
438.5,19.89,0.0
437.666666666667,19.89,0.0
441.5,19.89,0.0
435.0,20.0,0.0
441.0,20.0,0.0
441.0,20.0,0.0
440.0,20.0,0.0
438.0,20.0,0.0
433.666666666667,19.9725,0.0
434.5,20.0,0.0
434.0,20.0,0.0
438.5,20.0,0.0
443.0,20.0,0.0
437.0,20.0,0.0
436.5,20.0,0.0
436.333333333333,20.0,0.0
433.666666666667,20.0,0.0
435.5,20.0,0.0
438.0,20.0,0.0
438.0,20.0,0.0
441.0,20.0,0.0
434.0,20.0,0.0
435.0,20.0,0.0
435.0,20.0,0.0
435.0,20.0,0.0
436.0,20.0,0.0
443.5,20.0,0.0
451.0,20.0,0.0
