Temperature,Humidity,Light
20.39,18.6,0.0
20.39,18.6,0.0
20.39,18.6,0.0
20.39,18.6,0.0
20.39,18.6,0.0
20.39,18.5,0.0
20.39,18.6,0.0
20.29,18.6,0.0
20.29,18.39,0.0
20.245,18.6,0.0
20.29,18.7,0.0
20.29,18.65,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.1,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.5666666666667,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.245,18.6,0.0
20.29,18.6,0.0
20.29,18.5,0.0
20.29,18.5,0.0
20.29,18.5666666666667,0.0
20.29,18.5,0.0
20.29,18.5,0.0
20.29,18.5,0.0
20.29,18.55,0.0
20.29,18.5,0.0
20.29,18.5,0.0
20.29,18.5,0.0
20.245,18.5,0.0
20.245,18.55,0.0
20.2,18.5,0.0
20.2,18.5,0.0
20.2,18.5,0.0
20.2,18.5,0.0
20.245,18.55,0.0
20.245,18.55,0.0
20.2,18.5,0.0
20.2,18.5,0.0
20.2,18.6,0.0
20.2,18.6,0.0
20.2,18.6,260.33333333333303
20.2,18.6,401.333333333333
20.175,18.6,433.0
20.175,18.675,422.5
20.2,18.7,419.0
20.175,18.7,419.0
20.1,18.745,419.0
20.15,18.7,419.0
20.1333333333333,18.7,409.0
20.175,18.7225,411.0
20.125,18.865,411.0
20.15,18.89,411.0
20.2,18.89,411.0
20.2,19.05,411.0
20.2225,19.05,407.5
20.2675,19.2175,400.0
20.29,19.2225,400.0
20.315,19.245,413.0
20.39,19.22,412.2
20.39,19.26,409.0
20.4175,19.29,411.0
20.426666666666698,19.163333333333302,413.0
20.4725,19.0975,411.0
20.525,19.315,411.0
20.5,19.2425,405.0
20.5666666666667,19.2,409.0
20.625,19.4175,405.0
20.65,19.4725,408.5
20.7,19.5,418.333333333333
20.7,19.5,419.0
20.7,19.575,419.0
20.7225,19.6,419.0
20.7,19.533333333333303,419.0
20.79,19.4725,419.0
20.79,19.5,419.0
20.79,19.533333333333303,419.0
20.79,19.525,419.0
20.815,19.625,419.0
20.79,19.6333333333333,419.0
20.84,19.65,419.0
20.89,19.72,419.0
20.865,19.65,419.0
20.89,19.6,426.0
20.89,19.6333333333333,423.666666666667
20.89,19.7,426.0
20.89,19.65,422.5
20.89,19.7,426.0
20.89,19.625,419.0
20.89,19.6333333333333,428.333333333333
20.865,19.675,429.5
20.865,19.7425,429.5
20.823333333333302,19.6666666666667,433.0
20.84,19.695,433.0
20.89,19.7225,433.0
20.865,19.7225,433.0
20.856666666666698,19.76,433.0
20.865,19.7675,433.0
20.84,19.745,433.0
20.84,19.745,433.0
20.84,19.745,433.0
20.89,19.79,433.0
20.865,19.7675,433.0
20.865,19.7675,433.0
20.865,19.7675,433.0
20.89,19.79,433.0
20.865,19.7675,433.0
20.856666666666698,19.76,433.0
20.84,19.7675,433.0
20.865,19.7675,433.0
20.89,19.79,433.0
20.89,19.79,433.0
20.865,19.7675,433.0
20.84,19.745,433.0
20.865,19.7675,433.0
20.89,19.79,433.0
20.865,19.7675,433.0
20.823333333333302,19.73,433.0
20.856666666666698,19.7933333333333,433.0
20.89,19.79,433.0
20.9175,19.79,433.0
20.926666666666698,19.79,433.0
20.9175,19.79,433.0
20.963333333333303,19.79,433.0
20.89,19.79,436.5
20.89,19.815,426.0
20.89,19.79,433.0
20.89,19.926666666666698,433.0
20.89,20.1333333333333,442.333333333333
20.89,20.354,435.8
20.89,20.4725,447.0
20.926666666666698,20.39,442.333333333333
20.945,20.5,443.5
20.945,20.445,447.0
20.945,20.55,447.0
20.945,20.6975,447.0
20.9725,20.7675,438.0
21.0,20.79,441.0
21.0,20.815,438.0
21.0,20.865,438.0
21.0,20.79,438.0
21.0,20.79,440.0
21.0,20.815,437.25
21.0,20.865,438.0
21.025,20.945,440.25
21.05,21.0,436.5
21.05,21.05,441.0
21.1,21.15,436.5
21.1,21.245,444.0
21.1,21.29,444.0
21.1,21.2225,444.0
21.1,21.2675,444.0
21.1,21.2,444.0
21.1,21.2,448.0
21.1,21.2,444.0
21.1,21.1,454.75
21.1,21.05,454.75
21.1,21.1,460.0
21.175,21.075,449.5
21.15,21.05,449.5
21.2,21.075,454.75
21.2,21.0666666666667,449.333333333333
21.175,21.075,460.0
21.2,20.9975,456.0
21.2,21.0,460.0
21.2225,21.025,449.5
21.29,20.963333333333303,453.0
21.2675,21.0,460.0
21.29,21.0,460.0
21.323333333333302,21.033333333333303,460.0
21.29,21.0,450.75
21.29,21.033333333333303,454.666666666667
21.315,20.9725,444.0
21.29,21.0,444.0
21.29,21.033333333333303,454.666666666667
21.315,21.0,460.0
21.34,21.0,452.0
21.325,20.978,456.0
21.31,20.956,460.0
21.323333333333302,20.86,460.0
21.356666666666698,20.926666666666698,460.0
21.39,20.865,449.5
21.39,20.79,460.0
21.34,20.995,449.5
21.34,21.1,449.5
21.29,21.245,460.0
21.34,21.2675,455.5
21.29,21.29,457.0
21.34,21.2,449.5
21.315,21.29,454.75
21.29,21.29,460.0
21.315,21.29,460.0
21.315,21.2675,460.0
21.39,21.34,460.0
21.39,21.2675,454.75
21.39,21.2,453.0
21.39,21.2475,449.5
21.365,21.3175,454.75
21.39,21.2,457.0
21.39,21.2675,454.0
21.323333333333302,21.23,464.0
21.365,21.315,461.5
21.39,21.34,449.5
21.34,21.445,449.5
21.39,21.39,454.0
21.34,21.1475,455.5
21.356666666666698,21.2,468.0
21.29,21.2,454.0
21.323333333333302,21.2,454.0
21.315,21.125,469.0
21.34,21.0,469.0
21.315,20.865,469.0
21.315,20.9175,465.25
21.29,21.175,475.25
21.29,21.1,464.0
21.29,21.2,459.0
21.29,21.236,468.2
21.365,21.17,474.0
21.39,20.79,492.333333333333
21.323333333333302,21.0666666666667,474.0
21.39,20.97,480.25
21.4725,21.0475,504.0
21.5,21.1,539.5
21.5,20.725,509.0
21.5,20.84,528.5
21.6,21.0225,499.0
21.65,20.9175,497.75
21.675,21.1,500.25
21.7,21.0,489.0
21.7,20.9725,490.25
21.7,20.945,494.0
21.7,20.89,485.666666666667
21.7,20.815,481.5
21.7,20.8925,484.0
21.7,21.075,482.75
21.73,20.89,477.333333333333
21.73,20.93,477.333333333333
21.7675,20.795,485.25
21.754,20.896,485.25
21.73,20.7,482.75
21.79,20.945,464.0
21.7225,20.87,479.0
21.745,20.7225,476.75
21.7,20.79,476.0
21.7,20.7675,480.0
21.73,20.73,479.0
21.7225,20.7,479.0
21.7225,20.7,485.25
21.7,20.6,489.0
21.7,20.745,489.0
21.7675,20.7925,471.5
21.76,20.73,471.0
21.79,20.55,487.75
21.79,20.5,467.666666666667
21.79,20.65,469.25
21.73,20.5666666666667,462.333333333333
21.79,20.6,462.75
21.79,20.6225,462.75
21.79,20.5,472.333333333333
21.79,20.678,485.0
21.745,20.5,479.0
21.745,20.6,471.5
21.7,20.6666666666667,464.0
21.7225,20.65,475.25
21.7,20.6,479.0
21.7,20.6,464.0
21.7,20.6,469.0
21.7,20.6,467.75
21.7,20.625,481.5
21.7,20.5,479.0
21.7225,20.6,479.0
21.76,20.533333333333303,490.666666666667
21.7225,20.525,502.75
21.7225,20.5,490.25
21.7,20.5,479.0
21.7,20.39,474.0
21.7,20.525,492.75
21.7,20.46,507.0
21.7,20.575,484.0
21.7,20.4425,467.75
21.7,20.39,464.0
21.7,20.39,469.0
21.7,20.4175,464.0
21.7,20.5,471.0
21.7,20.39,462.75
21.7,20.39,481.5
21.7,20.39,479.0
21.7,20.39,469.25
21.7,20.39,469.0
21.7,20.39,469.0
21.65,20.365,457.75
21.6333333333333,20.323333333333302,460.666666666667
21.65,20.34,465.5
21.7,20.39,474.333333333333
21.675,20.4175,477.75
21.65,20.2475,487.75
21.7,20.533333333333303,492.333333333333
21.7,20.4725,490.25
21.7,20.426666666666698,484.0
21.7,20.463333333333303,480.666666666667
21.7,20.32,491.5
21.675,20.4175,501.5
21.7,20.39,494.0
21.7,20.39,494.0
21.7,20.39,479.0
21.7,20.393333333333302,506.0
21.7,20.29,514.0
21.7,20.4175,513.75
21.7,20.39,514.0
21.7,20.39,494.0
21.7,20.5,514.0
21.7,20.426666666666698,507.333333333333
21.7,20.39,567.5
21.7,20.39,512.75
21.7,20.34,528.5
21.7225,20.315,541.5
21.7,20.2475,533.75
21.73,20.2933333333333,504.0
21.79,20.3425,494.0
21.7675,20.3175,496.5
21.79,20.245,496.5
21.79,20.295,504.0
21.79,20.295,489.0
21.79,20.2675,489.0
21.79,20.23,518.666666666667
21.76,20.26,489.0
21.79,20.2925,486.5
21.79,20.245,471.5
21.73,20.356666666666698,474.0
21.745,20.34,484.0
21.76,20.39,479.0
21.7675,20.545,479.0
21.79,20.39,479.0
21.745,20.39,484.0
21.745,20.4725,486.5
21.745,20.445,499.0
21.745,20.4425,511.5
21.7,20.495,521.5
21.73,20.356666666666698,504.0
21.73,20.29,489.0
21.7,20.356666666666698,500.666666666667
21.7,20.2675,511.0
21.7,20.2225,500.25
21.7,20.2,494.0
21.7,20.1666666666667,497.333333333333
21.7,20.1,495.666666666667
21.7,20.14,492.0
21.7,20.15,509.0
21.7,20.0,509.0
21.7,20.0,495.25
21.7,20.0,499.0
21.7,20.1,489.0
21.7,20.125,481.25
21.7,20.025,489.0
21.7,20.0,377.75
21.7,20.075,44.0
21.7,20.075,60.25
21.65,20.05,60.75
21.65,20.05,57.0
21.6,20.0,67.0
21.6,20.0,66.5
21.6,20.0,53.0
21.533333333333303,19.963333333333303,58.3333333333333
21.55,20.0,61.5
21.525,20.0,48.5
21.5,19.9725,62.5
21.5,20.0,68.75
21.5,19.9725,47.0
21.4725,19.945,54.5
21.445,19.89,50.0
21.39,19.89,50.0
21.39,19.89,52.3333333333333
21.39,19.89,57.0
21.39,19.89,81.25
21.39,19.696666666666697,50.0
21.34,19.7675,51.75
21.29,19.7266666666667,58.3333333333333
21.29,19.6666666666667,131.333333333333
21.29,19.745,293.5
21.29,19.7,440.0
21.29,19.625,483.75
21.29,19.575,492.75
21.29,19.6,499.0
21.29,19.55,489.0
21.29,19.6,479.0
21.29,19.55,486.5
21.29,19.4175,489.0
21.29,19.525,490.25
21.29,19.6,486.5
21.39,19.5,495.0
21.39,19.5,480.666666666667
21.39,19.5,485.25
21.445,19.5,494.0
21.5,19.5,500.666666666667
21.5,19.4725,508.5
21.5,19.445,508.5
21.5,19.4175,500.25
21.5,19.4725,507.5
21.5,19.445,516.5
21.5,19.365,536.5
21.5,19.39,514.0
21.5,19.29,516.25
21.5,19.315,546.0
21.5,19.39,573.0
21.55,19.34,560.75
21.6,19.356666666666698,524.0
21.6,19.29,537.0
21.625,19.2225,548.75
21.7,19.34,541.5
21.64,19.31,549.4
21.7,19.1666666666667,509.0
21.675,19.125,523.75
21.7,19.12,559.5
21.6333333333333,19.03,549.25
21.6666666666667,19.2,525.333333333333
21.7,19.2,535.5
21.7,19.075,545.5
21.7,19.1,551.0
21.7225,19.1,586.0
21.745,19.05,581.75
21.76,19.0666666666667,557.666666666667
21.79,18.9933333333333,571.0
21.79,19.05,555.5
21.7675,19.0,525.25
21.7675,19.0,543.75
21.79,19.0,563.5
21.79,19.0,551.666666666667
21.79,19.15,531.0
21.76,19.033333333333303,553.333333333333
21.79,19.05,531.5
21.79,19.1,546.5
21.79,19.2,524.0
21.79,19.2,509.0
21.823333333333302,19.23,537.666666666667
21.89,19.323333333333302,524.0
21.815,19.3675,543.25
21.89,19.5,534.666666666667
21.89,19.55,526.0
21.89,19.675,522.0
21.89,19.5,549.5
21.89,19.6,547.75
21.89,19.76,552.333333333333
21.945,19.79,551.0
22.0,19.79,538.333333333333
22.0,19.7175,555.25
22.0,19.7675,570.0
22.0,19.84,570.0
22.0,19.87,535.5
22.0,20.0,559.333333333333
22.0,20.0,566.0
22.05,20.05,557.25
22.0666666666667,20.0666666666667,562.0
22.1,20.075,566.25
22.1,20.1333333333333,567.666666666667
22.1,20.1975,562.0
22.1,20.1,562.0
22.1,20.1333333333333,554.333333333333
22.125,20.3175,556.75
22.15,20.5,555.0
22.1666666666667,20.463333333333303,543.666666666667
22.2,20.5,547.0
22.2,20.445,539.0
22.2,20.65,539.0
22.2,20.7225,539.0
22.2,20.55,538.0
22.2,20.55,541.75
22.2,20.7225,530.5
22.175,20.745,534.25
22.2,20.65,519.0
22.2,20.625,526.75
22.2,20.663333333333302,512.0
22.2,20.745,513.5
22.1333333333333,20.823333333333302,498.666666666667
22.1666666666667,20.856666666666698,528.0
22.175,20.8975,528.0
22.2,20.7,513.0
22.2,20.945,523.5
22.2,20.92,523.5
22.2,21.1475,526.0
22.2,21.245,523.5
22.2,21.34,528.75
22.2,21.3175,528.75
22.2,21.29,528.666666666667
22.2,21.4175,518.0
22.175,21.445,518.0
22.1666666666667,21.463333333333303,518.0
22.175,21.39,513.5
22.2,21.5,513.5
22.2,21.2925,518.75
22.2,21.4,519.0
22.2,21.445,509.0
22.2,21.5,509.0
22.2,21.575,512.75
22.2,21.7675,509.0
22.2,21.6666666666667,509.0
22.2,21.7675,508.75
22.15,21.745,514.0
22.2,21.7,514.0
22.1666666666667,21.76,509.0
22.125,21.7475,499.0
22.1,21.77,499.0
22.1,21.496666666666698,499.0
22.1,21.1475,499.0
22.1,21.67,496.5
22.1,21.84,499.0
22.1,21.6333333333333,490.666666666667
22.1,21.1175,504.0
22.1,21.575,500.25
22.1,21.6,499.0
22.1,21.625,496.5
22.1,21.2925,489.0
22.1,21.15,489.0
22.075,21.2225,489.0
22.1,21.2,481.5
22.05,21.3975,484.0
22.0666666666667,21.4933333333333,487.333333333333
22.075,21.3925,484.0
22.033333333333303,21.5666666666667,487.333333333333
22.1,21.595,484.0
22.1,21.225,494.0
22.1,21.145,494.0
22.1,21.32,490.25
22.1,21.533333333333303,479.0
22.1,21.3925,486.5
22.1,21.163333333333302,479.0
22.1,21.365,479.0
22.1,21.0666666666667,479.0
22.1,20.963333333333303,479.0
22.1,21.26,479.0
22.1,21.445,479.0
22.1,21.463333333333303,479.0
22.1,21.445,475.25
22.1,21.2475,471.5
22.0666666666667,21.0666666666667,464.0
22.075,21.1725,467.75
22.05,21.2425,474.5
22.0,20.795,474.5
22.0,20.963333333333303,478.0
22.0,21.2425,474.5
22.0,20.94,474.5
22.0,21.1566666666667,478.0
22.0083333333333,21.084166666666697,478.3
22.016666666666698,21.0116666666667,478.6
22.0,20.92,477.0
21.9725,21.315,473.0
22.0,21.15,469.0
22.0,20.8675,469.0
22.0,20.945,469.0
22.0,21.32,469.0
22.0,21.3925,469.0
22.0,21.05,469.0
22.0,21.2725,469.0
21.963333333333303,21.463333333333303,469.0
21.9725,21.3925,469.0
21.963333333333303,21.29,469.0
21.89,21.1725,469.0
21.89,21.323333333333302,469.0
21.9175,21.315,469.0
21.89,21.39,469.0
21.89,21.245,469.0
21.89,21.22,469.0
21.89,21.34,469.0
21.89,21.29,461.5
21.89,21.1725,454.0
21.89,21.5225,454.0
21.89,21.39,454.0
21.89,21.2675,454.0
21.865,21.32,459.25
21.89,21.496666666666698,468.0
21.865,21.3175,464.5
21.79,21.53,468.0
21.84,21.4425,464.5
21.79,21.1975,464.5
21.76,21.2,468.0
21.745,21.1725,457.0
21.79,21.445,464.5
21.745,21.34,453.25
21.73,21.2933333333333,453.0
21.7225,21.5225,454.75
21.7225,21.5225,460.0
21.7,21.34,460.0
21.73,21.5666666666667,460.0
21.7225,21.525,460.0
21.745,21.675,460.0
21.79,21.6,460.0
21.79,21.55,460.0
21.79,21.6333333333333,460.0
21.7675,21.7675,460.0
21.7675,21.865,460.0
21.79,21.823333333333302,460.0
21.79,21.8175,460.0
21.79,21.945,460.0
21.7675,21.6975,444.0
21.76,21.8266666666667,449.333333333333
21.7225,21.8925,444.0
21.745,21.815,444.0
21.7,21.823333333333302,444.0
21.745,21.815,444.0
21.7225,21.97,444.0
21.79,22.05,444.0
21.79,21.775,444.0
21.7675,21.745,444.0
21.79,21.7933333333333,444.0
21.79,21.7225,444.0
21.7675,21.79,444.0
21.79,21.745,444.0
21.7675,21.8175,444.0
21.7675,21.89,444.0
21.79,21.79,447.4
21.79,21.79,450.666666666667
21.79,21.79,449.0
21.79,21.65,438.0
21.79,21.6,438.0
21.79,21.745,438.0
21.79,21.7,441.0
21.79,21.65,437.25
21.84,21.65,436.5
21.84,21.6,429.0
21.79,21.395,432.75
21.79,21.6,438.0
21.79,21.6225,438.0
21.745,21.575,438.0
21.7225,21.5475,438.0
21.7,21.426666666666698,441.0
21.7,21.525,438.0
21.7,21.445,438.0
21.7,21.575,447.0
21.7,21.533333333333303,447.0
21.7,21.6,447.0
21.7,21.516,441.4
21.7,21.36,447.0
21.7,21.5,443.5
21.7,21.2675,433.0
21.6666666666667,21.39,433.0
21.625,21.315,433.0
21.6,21.39,433.0
21.6,21.39,433.0
21.6,21.34,433.0
21.6,21.323333333333302,433.0
21.6,21.29,433.0
21.6,21.29,433.0
21.6,21.2675,433.0
21.6,21.2,433.0
21.6,21.1333333333333,433.0
21.6,21.1333333333333,433.0
21.6,21.2,433.0
21.625,21.2225,433.0
21.65,21.2,433.0
21.6666666666667,21.2266666666667,433.0
21.65,21.125,433.0
21.675,21.175,433.0
21.7,21.125,433.0
21.7,21.05,433.0
21.6333333333333,20.963333333333303,433.0
21.675,21.175,433.0
21.7,21.08,433.0
21.7,20.89,433.0
21.625,20.9975,433.0
21.65,20.9175,433.0
21.65,20.89,433.0
21.7,20.9175,433.0
21.7,20.963333333333303,433.0
21.7,20.856666666666698,433.0
21.7,20.865,433.0
21.7,20.945,433.0
21.7,20.84,433.0
21.7,20.89,433.0
21.7,20.89,426.0
21.7,20.84,0.0
21.675,20.9725,0.0
21.65,20.795,0.0
21.6,20.6,0.0
21.533333333333303,20.7,0.0
21.5,20.6,0.0
21.5,20.7,0.0
21.5,20.7,0.0
21.5,20.65,0.0
21.5,20.7,0.0
21.445,20.6,0.0
21.39,20.5,0.0
21.39,20.5,0.0
21.39,20.5,0.0
21.39,20.5,0.0
21.39,20.5,0.0
21.323333333333302,20.5,0.0
21.323333333333302,20.5,0.0
21.29,20.5,0.0
21.29,20.393333333333302,0.0
21.29,20.29,0.0
21.2,20.29,0.0
21.2,20.245,0.0
21.2,20.15,0.0
21.2,20.2,0.0
21.175,20.2,0.0
21.1,20.15,0.0
21.1,20.2,0.0
21.1,20.2,0.0
21.1,20.1,0.0
21.1,20.1,0.0
21.05,20.05,0.0
21.0,20.0,0.0
21.0,20.0,0.0
21.0,20.0,0.0
21.0,20.0,0.0
21.0,20.0,0.0
21.0,19.945,0.0
21.0,19.89,0.0
20.89,20.0,0.0
20.926666666666698,20.0,0.0
21.0,19.893333333333302,0.0
21.0,19.89,0.0
21.0,19.89,0.0
20.89,19.79,0.0
21.0,19.79,0.0
20.89,19.79,0.0
20.89,19.79,0.0
20.89,19.79,0.0
20.89,19.79,0.0
20.945,19.79,0.0
20.89,19.79,0.0
20.89,19.745,0.0
21.0,19.79,0.0
20.945,19.7,0.0
20.963333333333303,19.6333333333333,0.0
20.945,19.695,0.0
21.0,19.5,0.0
20.89,19.65,0.0
20.89,19.5,0.0
20.79,19.6,0.0
20.84,19.65,0.0
20.79,19.6,0.0
20.79,19.6,0.0
20.79,19.5,0.0
20.7,19.39,0.0
20.79,19.5,0.0
20.745,19.445,0.0
20.7,19.426666666666698,0.0
20.7,19.4725,0.0
20.7,19.445,0.0
20.7,19.39,0.0
20.7,19.5,0.0
20.7,19.5,0.0
20.6333333333333,19.323333333333302,0.0
20.6,19.29,0.0
20.6,19.34,0.0
20.6,19.356666666666698,0.0
20.6,19.29,0.0
20.6,19.39,0.0
20.6333333333333,19.39,0.0
20.6,19.29,0.0
20.6,19.29,0.0
20.65,19.29,0.0
20.6,19.29,0.0
20.5,19.29,0.0
20.5,19.29,0.0
20.5,19.29,0.0
20.39,19.245,0.0
20.34,19.29,0.0
20.39,19.445,0.0
20.39,19.29,0.0
20.39,19.34,0.0
20.39,19.29,0.0
20.5,19.29,0.0
20.5,19.29,0.0
20.445,19.245,0.0
20.39,19.29,0.0
20.39,19.34,0.0
20.5,19.34,0.0
20.445,19.29,0.0
20.39,19.29,0.0
20.39,19.245,0.0
20.445,19.29,0.0
20.5,19.29,0.0
20.5,19.29,0.0
20.5,19.29,0.0
20.5,19.245,0.0
20.5,19.26,0.0
20.5,19.2,0.0
20.39,19.2,0.0
20.39,19.2,0.0
20.39,19.29,0.0
20.39,19.245,0.0
20.39,19.2,0.0
20.39,19.2,0.0
20.39,19.2,0.0
20.39,19.2,0.0
20.39,19.245,0.0
20.39,19.2,0.0
20.39,19.245,0.0
20.39,19.2,0.0
20.445,19.2,0.0
20.5,19.2,0.0
20.5,19.2,0.0
20.445,19.15,0.0
20.39,19.1,0.0
20.39,19.1,0.0
20.39,19.2,0.0
20.39,19.1,0.0
20.39,19.1,0.0
20.39,19.2,0.0
20.39,19.15,0.0
20.39,19.1,0.0
20.39,19.1,0.0
20.29,19.1666666666667,0.0
20.29,19.2,0.0
20.29,19.1,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.2675,19.175,0.0
20.245,19.245,0.0
20.245,19.245,0.0
20.29,19.245,0.0
20.245,19.245,0.0
20.29,19.245,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.26,19.196666666666697,0.0
20.29,19.29,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.29,19.1,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.29,19.2,0.0
20.245,19.2,0.0
20.2,19.15,0.0
20.2,19.2,0.0
20.29,19.2,0.0
20.2,19.1,0.0
20.2,19.1,0.0
20.2,19.1,0.0
20.15,19.1,0.0
20.2,19.2,0.0
20.2,19.2,0.0
20.2,19.1333333333333,0.0
20.15,19.15,0.0
20.2,19.1,0.0
20.2,19.1,0.0
20.2,19.0,0.0
20.2,19.1,0.0
20.2,19.1,0.0
20.2,19.0666666666667,0.0
20.2,19.1,0.0
20.2,19.0,0.0
20.2,19.1,0.0
20.2,19.1,0.0
20.2,19.0,0.0
20.2,19.033333333333303,0.0
20.2,19.05,0.0
20.15,19.1,0.0
20.2,19.1,0.0
20.2,19.1,0.0
20.2,19.1,0.0
20.2,19.05,0.0
20.15,19.0,0.0
20.1333333333333,19.0666666666667,0.0
20.15,19.05,0.0
20.1666666666667,19.1,0.0
20.2,19.0,0.0
20.2,19.0,0.0
20.1,19.1,0.0
20.2,19.1,0.0
20.2,19.0,0.0
20.2,19.033333333333303,0.0
20.15,18.945,0.0
20.2,19.05,0.0
20.2,18.89,0.0
20.2,19.0,0.0
20.2,19.0,0.0
20.2,19.0,0.0
20.2,18.926666666666698,0.0
20.2,18.89,0.0
20.2,19.0,0.0
20.2,18.945,0.0
20.2,18.89,0.0
20.2,18.89,0.0
20.15,18.945,0.0
20.1666666666667,18.926666666666698,0.0
20.2,18.926666666666698,0.0
20.2,18.89,0.0
20.2,18.89,0.0
20.2,18.89,0.0
20.2,18.89,0.0
20.2,18.963333333333303,0.0
20.2,19.0,0.0
20.2,19.0,0.0
20.2,18.89,0.0
20.1,18.89,0.0
20.2,18.89,0.0
20.2,18.89,0.0
20.2,18.89,0.0
20.15,18.89,0.0
20.15,18.89,0.0
20.1333333333333,18.89,0.0
20.05,18.89,0.0
20.05,18.89,0.0
20.0,18.89,0.0
20.1,18.89,0.0
20.1,18.89,0.0
20.1,18.79,0.0
20.05,18.89,0.0
20.05,18.89,0.0
20.05,18.89,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.1,19.0,0.0
20.0,18.89,0.0
20.0,18.79,0.0
20.1,18.89,0.0
19.945,18.84,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.0666666666667,18.89,0.0
20.05,18.79,0.0
20.1,18.89,0.0
20.1,18.89,0.0
20.05,18.84,0.0
20.1,18.89,0.0
20.1,18.89,0.0
20.05,18.84,0.0
20.0,18.79,0.0
20.0,18.84,0.0
20.0,18.89,0.0
20.0,18.84,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.0,18.89,0.0
20.1,18.89,0.0
20.0,18.89,0.0
20.05,18.84,0.0
20.05,18.84,0.0
20.05,18.89,0.0
20.0,18.89,0.0
20.0,18.745,0.0
20.0,18.84,0.0
20.0,18.89,0.0
20.0,18.84,0.0
20.0,18.84,0.0
20.0,18.89,0.0
20.0,18.84,0.0
20.0,18.84,0.0
20.0,18.79,0.0
20.0,18.84,0.0
19.945,18.89,0.0
20.0,18.823333333333302,0.0
20.0,18.84,0.0
20.0,18.79,0.0
20.0,18.84,0.0
20.0,18.89,0.0
20.0,18.84,0.0
20.0,18.84,0.0
20.0,18.84,0.0
20.0,18.79,0.0
20.033333333333303,18.79,0.0
20.0,18.79,0.0
20.0,18.745,0.0
20.0,18.79,0.0
20.0,18.745,0.0
20.0,18.79,0.0
19.945,18.84,0.0
20.0,18.89,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.7,0.0
19.926666666666698,18.79,0.0
19.89,18.79,0.0
19.79,18.79,0.0
19.89,18.89,0.0
19.89,18.89,0.0
19.89,18.84,0.0
19.89,18.79,0.0
19.89,18.89,0.0
19.89,18.89,0.0
19.89,18.89,0.0
19.89,18.89,0.0
19.89,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.7,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.7,0.0
19.945,18.79,0.0
19.945,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.76,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7675,0.0
20.0,18.7675,0.0
20.0,18.745,0.0
20.0666666666667,18.79,0.0
20.1,18.79,0.0
20.0,18.6,0.0
20.0,18.65,0.0
19.945,18.7,0.0
19.89,18.745,0.0
19.89,18.79,0.0
19.89,18.79,0.0
19.89,18.79,0.0
20.0,18.745,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
19.9725,18.745,0.0
20.0,18.79,0.0
20.0,18.7,0.0
20.0,18.745,0.0
20.0,18.745,0.0
20.0,18.745,0.0
20.0,18.79,0.0
20.0,18.73,0.0
20.0,18.73,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.7,0.0
20.0,18.745,0.0
20.0,18.79,0.0
20.0,18.79,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.65,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.745,0.0
20.0,18.79,0.0
20.0,18.7,0.0
20.0,18.65,0.0
20.0,18.6,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.05,18.7,0.0
20.0,18.65,0.0
20.0,18.6,0.0
20.0,18.7,0.0
20.05,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
20.0,18.7,0.0
