Humidity,Temperature,Light,date
16.84,23.025,224.75,2015-02-07 13:25:59
16.79,23.0,221.666666666667,2015-02-07 13:27:00
16.79,23.0,199.0,2015-02-07 13:27:59
16.79,23.0,206.25,2015-02-07 13:28:59
16.84,23.0,186.0,2015-02-07 13:30:00
16.823333333333302,23.0,189.0,2015-02-07 13:31:00
16.745,23.0,189.0,2015-02-07 13:32:00
16.79,22.963333333333303,189.0,2015-02-07 13:33:00
16.79,22.9725,181.5,2015-02-07 13:34:00
16.865,22.9725,198.0,2015-02-07 13:34:59
16.84,22.945,180.0,2015-02-07 13:36:00
16.89,22.9175,193.5,2015-02-07 13:37:00
16.865,22.9175,188.5,2015-02-07 13:38:00
16.89,22.926666666666698,202.0,2015-02-07 13:38:59
16.9175,22.89,187.5,2015-02-07 13:40:00
16.89,22.89,205.0,2015-02-07 13:40:59
17.0,22.89,201.5,2015-02-07 13:41:59
17.0,22.89,193.75,2015-02-07 13:43:00
17.0,22.89,171.75,2015-02-07 13:44:00
17.0,22.79,157.0,2015-02-07 13:45:00
17.0666666666667,22.823333333333302,139.333333333333,2015-02-07 13:46:00
17.0666666666667,22.79,164.666666666667,2015-02-07 13:46:59
17.1,22.79,150.0,2015-02-07 13:47:59
17.1,22.76,149.666666666667,2015-02-07 13:49:00
17.075,22.7225,154.0,2015-02-07 13:50:00
17.033333333333303,22.73,160.666666666667,2015-02-07 13:51:00
17.075,22.7,143.25,2015-02-07 13:52:00
17.1,22.7,151.0,2015-02-07 13:53:00
17.033333333333303,22.7,153.333333333333,2015-02-07 13:53:59
17.025,22.7,157.0,2015-02-07 13:54:59
17.05,22.7,144.75,2015-02-07 13:56:00
17.1,22.7,115.0,2015-02-07 13:57:00
17.1,22.65,131.0,2015-02-07 13:58:00
17.1,22.6,140.0,2015-02-07 13:59:00
17.1,22.6,167.666666666667,2015-02-07 13:59:59
17.125,22.6,168.75,2015-02-07 14:00:59
17.1333333333333,22.6,176.0,2015-02-07 14:02:00
17.175,22.6,163.0,2015-02-07 14:03:00
17.2,22.6,170.0,2015-02-07 14:04:00
17.175,22.6,163.25,2015-02-07 14:05:00
17.1,22.6,151.0,2015-02-07 14:06:00
17.1666666666667,22.6,140.666666666667,2015-02-07 14:06:59
17.15,22.6,138.5,2015-02-07 14:08:00
17.175,22.6,142.5,2015-02-07 14:09:00
17.1666666666667,22.6,139.0,2015-02-07 14:10:00
17.2225,22.6,158.5,2015-02-07 14:10:59
17.2225,22.55,157.0,2015-02-07 14:12:00
17.2,22.6,148.0,2015-02-07 14:12:59
17.245,22.55,139.0,2015-02-07 14:13:59
17.245,22.5,139.0,2015-02-07 14:15:00
17.34,22.5,151.75,2015-02-07 14:16:00
17.39,22.5,142.0,2015-02-07 14:17:00
17.365,22.5,126.5,2015-02-07 14:18:00
17.39,22.5,120.0,2015-02-07 14:19:00
17.365,22.4725,123.0,2015-02-07 14:19:59
17.365,22.445,121.5,2015-02-07 14:21:00
17.39,22.5,117.0,2015-02-07 14:22:00
17.39,22.4725,126.0,2015-02-07 14:23:00
17.323333333333302,22.39,124.0,2015-02-07 14:23:59
17.315,22.39,123.0,2015-02-07 14:25:00
17.34,22.39,138.0,2015-02-07 14:25:59
17.39,22.39,116.0,2015-02-07 14:26:59
17.39,22.39,122.75,2015-02-07 14:28:00
17.4175,22.39,128.25,2015-02-07 14:29:00
17.39,22.365,126.5,2015-02-07 14:30:00
17.5,22.356666666666698,119.0,2015-02-07 14:31:00
17.525,22.39,110.0,2015-02-07 14:31:59
17.6,22.39,125.0,2015-02-07 14:32:59
17.6,22.365,116.0,2015-02-07 14:34:00
17.6,22.29,119.0,2015-02-07 14:35:00
17.6,22.29,116.0,2015-02-07 14:36:00
17.6,22.34,107.0,2015-02-07 14:37:00
17.6,22.29,107.0,2015-02-07 14:38:00
17.6,22.29,118.0,2015-02-07 14:38:59
17.675,22.29,100.0,2015-02-07 14:39:59
17.7,22.29,100.0,2015-02-07 14:41:00
17.7,22.29,100.0,2015-02-07 14:42:00
17.7,22.29,100.0,2015-02-07 14:43:00
17.675,22.2225,99.5,2015-02-07 14:44:00
17.7,22.2,87.0,2015-02-07 14:44:59
17.7,22.2,87.0,2015-02-07 14:45:59
17.7,22.2,105.0,2015-02-07 14:47:00
17.7,22.2,105.0,2015-02-07 14:48:00
17.745,22.175,90.5,2015-02-07 14:49:00
17.745,22.15,97.75,2015-02-07 14:50:00
17.79,22.175,93.25,2015-02-07 14:51:00
17.79,22.15,87.0,2015-02-07 14:51:59
17.79,22.1,87.0,2015-02-07 14:53:00
17.79,22.1333333333333,87.0,2015-02-07 14:54:00
17.815,22.125,70.0,2015-02-07 14:55:00
17.823333333333302,22.1,89.3333333333333,2015-02-07 14:55:59
17.865,22.1,91.75,2015-02-07 14:57:00
17.89,22.1,81.0,2015-02-07 14:57:59
17.89,22.1,81.0,2015-02-07 14:58:59
17.945,22.1,76.5,2015-02-07 15:00:00
17.945,22.05,63.0,2015-02-07 15:01:00
17.963333333333303,22.0666666666667,82.3333333333333,2015-02-07 15:02:00
17.9175,22.025,77.5,2015-02-07 15:03:00
17.9725,22.0,77.5,2015-02-07 15:04:00
18.0,22.0,78.5,2015-02-07 15:04:59
18.0,22.0,74.0,2015-02-07 15:06:00
18.0,21.963333333333303,74.0,2015-02-07 15:07:00
18.05,21.9725,74.0,2015-02-07 15:08:00
18.025,21.9725,69.75,2015-02-07 15:08:59
18.1,21.89,57.0,2015-02-07 15:10:00
18.1,21.89,69.75,2015-02-07 15:10:59
18.1,21.89,68.0,2015-02-07 15:11:59
18.1,21.89,68.0,2015-02-07 15:13:00
18.1,21.89,64.4,2015-02-07 15:14:00
18.1666666666667,21.856666666666698,62.0,2015-02-07 15:15:00
18.175,21.865,68.0,2015-02-07 15:16:00
18.2,21.865,68.0,2015-02-07 15:16:59
18.23,21.823333333333302,50.0,2015-02-07 15:17:59
18.245,21.84,57.25,2015-02-07 15:19:00
18.2,21.79,64.5,2015-02-07 15:20:00
18.2,21.79,64.5,2015-02-07 15:21:00
18.29,21.79,52.0,2015-02-07 15:22:00
18.29,21.745,54.5,2015-02-07 15:23:00
18.315,21.745,62.0,2015-02-07 15:23:59
18.34,21.745,62.0,2015-02-07 15:24:59
18.39,21.7,44.0,2015-02-07 15:26:00
18.39,21.7,51.0,2015-02-07 15:27:00
18.39,21.7,62.6666666666667,2015-02-07 15:28:00
18.39,21.7,58.0,2015-02-07 15:29:00
18.426666666666698,21.6666666666667,44.0,2015-02-07 15:29:59
18.4725,21.7,44.0,2015-02-07 15:30:59
18.445,21.65,44.0,2015-02-07 15:32:00
18.5,21.6,51.0,2015-02-07 15:33:00
18.5,21.6,53.75,2015-02-07 15:34:00
18.5,21.6,45.3333333333333,2015-02-07 15:35:00
18.525,21.6,47.75,2015-02-07 15:36:00
18.575,21.6,55.0,2015-02-07 15:36:59
18.6,21.5666666666667,55.0,2015-02-07 15:38:00
18.65,21.55,50.5,2015-02-07 15:39:00
18.6,21.5,37.0,2015-02-07 15:40:00
18.7,21.5,37.0,2015-02-07 15:40:59
18.7,21.5,37.0,2015-02-07 15:42:00
18.7,21.5,37.0,2015-02-07 15:42:59
18.7675,21.5,37.0,2015-02-07 15:43:59
18.79,21.5,37.0,2015-02-07 15:45:00
18.79,21.5,37.0,2015-02-07 15:46:00
18.815,21.445,37.0,2015-02-07 15:47:00
18.79,21.39,37.0,2015-02-07 15:48:00
18.815,21.39,43.75,2015-02-07 15:49:00
18.89,21.39,33.5,2015-02-07 15:49:59
18.89,21.39,38.3333333333333,2015-02-07 15:51:00
18.89,21.365,33.5,2015-02-07 15:52:00
18.89,21.365,33.5,2015-02-07 15:53:00
18.89,21.29,48.0,2015-02-07 15:53:59
18.945,21.29,33.5,2015-02-07 15:55:00
19.0,21.29,40.75,2015-02-07 15:55:59
19.033333333333303,21.323333333333302,48.0,2015-02-07 15:56:59
19.1,21.29,48.0,2015-02-07 15:58:00
19.1,21.29,48.0,2015-02-07 15:59:00
19.1,21.29,42.3333333333333,2015-02-07 16:00:00
19.16,21.272,39.5,2015-02-07 16:01:00
19.1666666666667,21.26,40.75,2015-02-07 16:01:59
19.2,21.2225,32.25,2015-02-07 16:02:59
19.2,21.2,36.5,2015-02-07 16:04:00
19.2,21.2,31.0,2015-02-07 16:05:00
19.2675,21.2,37.0,2015-02-07 16:06:00
19.29,21.2,19.0,2015-02-07 16:07:00
19.29,21.2,31.0,2015-02-07 16:08:00
19.34,21.15,31.0,2015-02-07 16:08:59
19.39,21.2,22.0,2015-02-07 16:09:59
19.39,21.1,19.75,2015-02-07 16:11:00
19.445,21.1,26.5,2015-02-07 16:12:00
19.5,21.125,19.0,2015-02-07 16:13:00
19.5,21.1,24.0,2015-02-07 16:14:00
19.55,21.1,24.0,2015-02-07 16:14:59
19.575,21.075,24.0,2015-02-07 16:15:59
19.5,21.033333333333303,24.0,2015-02-07 16:17:00
19.575,21.075,24.0,2015-02-07 16:18:00
19.6,21.033333333333303,24.0,2015-02-07 16:19:00
19.6,21.0,24.0,2015-02-07 16:20:00
19.675,21.0,24.0,2015-02-07 16:21:00
19.66,21.0,24.0,2015-02-07 16:21:59
19.79,21.0,24.0,2015-02-07 16:23:00
19.79,21.0,12.0,2015-02-07 16:24:00
19.79,20.945,6.0,2015-02-07 16:25:00
19.79,20.89,6.0,2015-02-07 16:25:59
19.84,20.9175,6.0,2015-02-07 16:27:00
19.84,20.89,6.0,2015-02-07 16:27:59
19.865,20.89,6.0,2015-02-07 16:28:59
19.823333333333302,20.856666666666698,6.0,2015-02-07 16:30:00
19.945,20.89,11.5,2015-02-07 16:31:00
19.945,20.865,13.5,2015-02-07 16:32:00
20.0,20.89,10.0,2015-02-07 16:33:00
20.0,20.856666666666698,9.33333333333333,2015-02-07 16:34:00
20.0,20.856666666666698,9.33333333333333,2015-02-07 16:34:59
19.9725,20.815,7.0,2015-02-07 16:36:00
20.0,20.815,7.0,2015-02-07 16:37:00
20.0,20.79,7.0,2015-02-07 16:38:00
20.0,20.79,10.5,2015-02-07 16:38:59
20.0,20.79,14.0,2015-02-07 16:40:00
20.0,20.79,14.0,2015-02-07 16:40:59
20.075,20.79,10.5,2015-02-07 16:41:59
20.15,20.79,14.0,2015-02-07 16:43:00
20.15,20.79,14.0,2015-02-07 16:44:00
20.2,20.79,14.0,2015-02-07 16:45:00
20.245,20.7225,14.0,2015-02-07 16:46:00
20.29,20.7225,14.0,2015-02-07 16:46:59
20.245,20.7225,14.0,2015-02-07 16:47:59
20.365,20.7,14.0,2015-02-07 16:49:00
20.39,20.7,14.0,2015-02-07 16:50:00
20.39,20.7,14.0,2015-02-07 16:51:00
20.5,20.7,14.0,2015-02-07 16:52:00
20.5,20.7,14.0,2015-02-07 16:53:00
20.525,20.7,14.0,2015-02-07 16:53:59
20.496666666666698,20.6666666666667,14.0,2015-02-07 16:54:59
20.575,20.7,14.0,2015-02-07 16:56:00
20.6,20.7,14.0,2015-02-07 16:57:00
20.6,20.7,4.66666666666667,2015-02-07 16:58:00
20.6,20.7,0.0,2015-02-07 16:59:00
20.65,20.7,0.0,2015-02-07 16:59:59
20.6333333333333,20.6333333333333,0.0,2015-02-07 17:00:59
20.7,20.7,0.0,2015-02-07 17:02:00
20.6333333333333,20.6,0.0,2015-02-07 17:03:00
20.7,20.6,0.0,2015-02-07 17:04:00
20.7,20.7,0.0,2015-02-07 17:05:00
20.7,20.6,0.0,2015-02-07 17:06:00
20.7,20.6,0.0,2015-02-07 17:06:59
20.7,20.6,0.0,2015-02-07 17:08:00
20.745,20.6,0.0,2015-02-07 17:09:00
20.79,20.6,0.0,2015-02-07 17:10:00
20.79,20.6,0.0,2015-02-07 17:10:59
20.89,20.6,0.0,2015-02-07 17:12:00
20.89,20.6,0.0,2015-02-07 17:12:59
20.89,20.55,0.0,2015-02-07 17:13:59
20.89,20.6,0.0,2015-02-07 17:15:00
20.963333333333303,20.6,0.0,2015-02-07 17:16:00
21.033333333333303,20.6,0.0,2015-02-07 17:17:00
21.05,20.6,0.0,2015-02-07 17:18:00
21.0,20.5,0.0,2015-02-07 17:19:00
21.0,20.5,0.0,2015-02-07 17:19:59
21.0,20.6,0.0,2015-02-07 17:21:00
21.15,20.5,0.0,2015-02-07 17:22:00
21.1,20.5,0.0,2015-02-07 17:23:00
21.1,20.5,0.0,2015-02-07 17:23:59
21.1,20.55,0.0,2015-02-07 17:25:00
21.1,20.5,0.0,2015-02-07 17:25:59
21.2,20.5,0.0,2015-02-07 17:26:59
21.245,20.5,0.0,2015-02-07 17:28:00
21.26,20.5,0.0,2015-02-07 17:29:00
21.245,20.5,0.0,2015-02-07 17:30:00
21.29,20.5,0.0,2015-02-07 17:31:00
21.29,20.5,0.0,2015-02-07 17:31:59
21.29,20.5,0.0,2015-02-07 17:32:59
21.29,20.5,0.0,2015-02-07 17:34:00
21.39,20.5,0.0,2015-02-07 17:35:00
21.39,20.5,0.0,2015-02-07 17:36:00
21.39,20.5,0.0,2015-02-07 17:37:00
21.445,20.5,0.0,2015-02-07 17:38:00
21.39,20.5,0.0,2015-02-07 17:38:59
21.39,20.5,0.0,2015-02-07 17:39:59
21.39,20.5,0.0,2015-02-07 17:41:00
21.495,20.5,0.0,2015-02-07 17:42:00
21.55,20.5,0.0,2015-02-07 17:43:00
21.5666666666667,20.463333333333303,0.0,2015-02-07 17:44:00
21.625,20.4725,0.0,2015-02-07 17:44:59
21.6,20.5,0.0,2015-02-07 17:45:59
21.6,20.5,0.0,2015-02-07 17:47:00
21.6,20.39,0.0,2015-02-07 17:48:00
21.6,20.39,0.0,2015-02-07 17:49:00
21.6333333333333,20.39,0.0,2015-02-07 17:50:00
21.7,20.39,0.0,2015-02-07 17:51:00
21.76,20.39,0.0,2015-02-07 17:51:59
21.76,20.39,0.0,2015-02-07 17:53:00
21.89,20.5,0.0,2015-02-07 17:54:00
21.79,20.39,0.0,2015-02-07 17:55:00
21.89,20.39,0.0,2015-02-07 17:55:59
21.89,20.39,0.0,2015-02-07 17:57:00
21.89,20.39,0.0,2015-02-07 17:57:59
22.0,20.39,0.0,2015-02-07 17:58:59
22.0,20.39,0.0,2015-02-07 18:00:00
22.0,20.39,0.0,2015-02-07 18:01:00
22.0,20.39,0.0,2015-02-07 18:02:00
22.0,20.39,0.0,2015-02-07 18:03:00
22.1,20.39,0.0,2015-02-07 18:04:00
22.05,20.39,0.0,2015-02-07 18:04:59
22.1,20.39,0.0,2015-02-07 18:06:00
22.1,20.39,0.0,2015-02-07 18:07:00
22.1,20.39,0.0,2015-02-07 18:08:00
22.2,20.39,0.0,2015-02-07 18:08:59
22.2,20.39,0.0,2015-02-07 18:10:00
22.2,20.39,0.0,2015-02-07 18:10:59
22.245,20.39,0.0,2015-02-07 18:11:59
22.29,20.356666666666698,0.0,2015-02-07 18:13:00
22.29,20.34,0.0,2015-02-07 18:14:00
22.34,20.34,0.0,2015-02-07 18:15:00
22.34,20.29,0.0,2015-02-07 18:16:00
22.29,20.29,0.0,2015-02-07 18:16:59
22.39,20.39,0.0,2015-02-07 18:17:59
22.445,20.34,0.0,2015-02-07 18:19:00
22.5,20.29,0.0,2015-02-07 18:20:00
22.5,20.29,0.0,2015-02-07 18:21:00
22.6,20.29,0.0,2015-02-07 18:22:00
22.6,20.29,0.0,2015-02-07 18:23:00
22.65,20.29,0.0,2015-02-07 18:23:59
22.7,20.29,0.0,2015-02-07 18:24:59
22.7,20.29,0.0,2015-02-07 18:26:00
22.7,20.29,0.0,2015-02-07 18:27:00
22.7,20.29,0.0,2015-02-07 18:28:00
22.745,20.29,0.0,2015-02-07 18:29:00
22.79,20.29,0.0,2015-02-07 18:29:59
22.79,20.29,0.0,2015-02-07 18:30:59
22.79,20.29,0.0,2015-02-07 18:32:00
22.89,20.29,0.0,2015-02-07 18:33:00
22.89,20.29,0.0,2015-02-07 18:34:00
22.89,20.29,0.0,2015-02-07 18:35:00
23.0,20.29,0.0,2015-02-07 18:36:00
22.89,20.2,0.0,2015-02-07 18:36:59
23.0,20.29,0.0,2015-02-07 18:38:00
22.9725,20.245,0.0,2015-02-07 18:39:00
22.996666666666698,20.26,0.0,2015-02-07 18:40:00
23.0,20.2,0.0,2015-02-07 18:40:59
23.05,20.245,0.0,2015-02-07 18:42:00
23.05,20.245,0.0,2015-02-07 18:42:59
23.0,20.2,0.0,2015-02-07 18:43:59
23.1,20.2,0.0,2015-02-07 18:45:00
23.1,20.2,0.0,2015-02-07 18:46:00
23.23,20.2,0.0,2015-02-07 18:47:00
23.2,20.2,0.0,2015-02-07 18:48:00
23.29,20.2,0.0,2015-02-07 18:49:00
23.29,20.2,0.0,2015-02-07 18:49:59
23.29,20.1,0.0,2015-02-07 18:51:00
23.29,20.15,0.0,2015-02-07 18:52:00
23.29,20.15,0.0,2015-02-07 18:53:00
23.356666666666698,20.2,0.0,2015-02-07 18:53:59
23.29,20.15,0.0,2015-02-07 18:55:00
23.34,20.15,0.0,2015-02-07 18:55:59
23.39,20.2,0.0,2015-02-07 18:56:59
23.34,20.1,0.0,2015-02-07 18:58:00
23.34,20.2,0.0,2015-02-07 18:59:00
23.39,20.1,0.0,2015-02-07 19:00:00
23.463333333333303,20.2,0.0,2015-02-07 19:01:00
23.445,20.2,0.0,2015-02-07 19:01:59
23.55,20.15,0.0,2015-02-07 19:02:59
23.5,20.15,0.0,2015-02-07 19:04:00
23.6,20.15,0.0,2015-02-07 19:05:00
23.65,20.15,0.0,2015-02-07 19:06:00
23.65,20.15,0.0,2015-02-07 19:07:00
23.6,20.15,0.0,2015-02-07 19:08:00
23.745,20.2,0.0,2015-02-07 19:08:59
23.7,20.2,0.0,2015-02-07 19:09:59
23.7,20.15,0.0,2015-02-07 19:11:00
23.7,20.2,0.0,2015-02-07 19:12:00
23.895,20.15,0.0,2015-02-07 19:13:00
24.0,20.15,0.0,2015-02-07 19:14:00
24.05,20.1,0.0,2015-02-07 19:14:59
24.033333333333303,20.1333333333333,0.0,2015-02-07 19:15:59
24.0666666666667,20.1,0.0,2015-02-07 19:17:00
24.0,20.1,0.0,2015-02-07 19:18:00
24.15,20.1,0.0,2015-02-07 19:19:00
24.1,20.1,0.0,2015-02-07 19:20:00
24.1,20.1,0.0,2015-02-07 19:21:00
24.2,20.1,0.0,2015-02-07 19:21:59
24.1,20.1,0.0,2015-02-07 19:23:00
24.1,20.2,0.0,2015-02-07 19:24:00
24.0,20.1,0.0,2015-02-07 19:25:00
24.05,20.1,0.0,2015-02-07 19:25:59
24.2,20.1,0.0,2015-02-07 19:27:00
24.15,20.1,0.0,2015-02-07 19:27:59
24.2,20.1,0.0,2015-02-07 19:28:59
24.2,20.1,0.0,2015-02-07 19:30:00
24.2,20.1,0.0,2015-02-07 19:31:00
24.2,20.05,0.0,2015-02-07 19:32:00
24.245,20.1,0.0,2015-02-07 19:33:00
24.245,20.1,0.0,2015-02-07 19:34:00
24.245,20.05,0.0,2015-02-07 19:34:59
24.29,20.0666666666667,0.0,2015-02-07 19:36:00
24.323333333333302,20.0,0.0,2015-02-07 19:37:00
24.39,20.1,0.0,2015-02-07 19:38:00
24.463333333333303,20.0666666666667,0.0,2015-02-07 19:38:59
24.5,20.1,0.0,2015-02-07 19:40:00
24.445,20.0,0.0,2015-02-07 19:40:59
24.5,20.0,0.0,2015-02-07 19:41:59
24.6,20.1,0.0,2015-02-07 19:43:00
24.5,20.0,0.0,2015-02-07 19:44:00
24.5,20.0,0.0,2015-02-07 19:45:00
24.7,20.1,0.0,2015-02-07 19:46:00
24.6,20.0,0.0,2015-02-07 19:46:59
24.7,20.0,0.0,2015-02-07 19:47:59
24.7,20.0,0.0,2015-02-07 19:49:00
24.7,20.0,0.0,2015-02-07 19:50:00
24.745,20.0,0.0,2015-02-07 19:51:00
24.79,20.0,0.0,2015-02-07 19:52:00
24.89,20.0,0.0,2015-02-07 19:53:00
24.89,20.0,0.0,2015-02-07 19:53:59
24.89,20.0,0.0,2015-02-07 19:54:59
24.945,20.0,0.0,2015-02-07 19:56:00
25.0,20.0,0.0,2015-02-07 19:57:00
25.0,20.0,0.0,2015-02-07 19:58:00
25.0666666666667,20.0,0.0,2015-02-07 19:59:00
25.025,20.0,0.0,2015-02-07 19:59:59
25.1,20.0,0.0,2015-02-07 20:00:59
25.05,20.0,0.0,2015-02-07 20:02:00
25.0,20.0,0.0,2015-02-07 20:03:00
25.0,20.0,0.0,2015-02-07 20:04:00
25.0,20.0,0.0,2015-02-07 20:05:00
25.0,20.0,0.0,2015-02-07 20:06:00
25.025,20.025,0.0,2015-02-07 20:06:59
25.05,20.025,0.0,2015-02-07 20:08:00
25.1,20.05,0.0,2015-02-07 20:09:00
25.0,20.0,0.0,2015-02-07 20:10:00
25.1,20.0,0.0,2015-02-07 20:10:59
25.1,20.0,0.0,2015-02-07 20:12:00
25.0666666666667,20.0,0.0,2015-02-07 20:12:59
25.2,20.1,0.0,2015-02-07 20:13:59
25.1333333333333,20.0,0.0,2015-02-07 20:15:00
25.15,20.05,0.0,2015-02-07 20:16:00
25.2,20.0,0.0,2015-02-07 20:17:00
25.2,20.0,0.0,2015-02-07 20:18:00
25.2,20.0,0.0,2015-02-07 20:19:00
25.23,20.033333333333303,0.0,2015-02-07 20:19:59
25.2,20.0,0.0,2015-02-07 20:21:00
25.29,20.0,0.0,2015-02-07 20:22:00
25.2675,20.0,0.0,2015-02-07 20:23:00
25.29,20.0,0.0,2015-02-07 20:23:59
25.34,20.0,0.0,2015-02-07 20:25:00
25.356666666666698,20.033333333333303,0.0,2015-02-07 20:25:59
25.34,20.0,0.0,2015-02-07 20:26:59
25.39,20.0,0.0,2015-02-07 20:28:00
25.445,20.0,0.0,2015-02-07 20:29:00
25.5,20.0,0.0,2015-02-07 20:30:00
25.55,20.0,0.0,2015-02-07 20:31:00
25.6,20.0,0.0,2015-02-07 20:31:59
25.65,20.0,0.0,2015-02-07 20:32:59
25.7,20.0,0.0,2015-02-07 20:34:00
25.65,20.0,0.0,2015-02-07 20:35:00
25.7,20.0,0.0,2015-02-07 20:36:00
25.745,19.945,0.0,2015-02-07 20:37:00
25.84,20.0,0.0,2015-02-07 20:38:00
25.89,20.0,0.0,2015-02-07 20:38:59
25.89,20.0,0.0,2015-02-07 20:39:59
25.89,19.945,0.0,2015-02-07 20:41:00
25.89,19.89,0.0,2015-02-07 20:42:00
25.89,19.945,0.0,2015-02-07 20:43:00
25.963333333333303,19.926666666666698,0.0,2015-02-07 20:44:00
26.0,19.926666666666698,0.0,2015-02-07 20:44:59
26.1,19.89,0.0,2015-02-07 20:45:59
26.1,19.89,0.0,2015-02-07 20:47:00
26.1,20.0,0.0,2015-02-07 20:48:00
26.1,19.89,0.0,2015-02-07 20:49:00
26.1,19.89,0.0,2015-02-07 20:50:00
26.1,19.89,0.0,2015-02-07 20:51:00
26.2,19.89,0.0,2015-02-07 20:51:59
26.2,19.89,0.0,2015-02-07 20:53:00
26.245,19.89,0.0,2015-02-07 20:54:00
26.245,19.89,0.0,2015-02-07 20:55:00
26.2,19.89,0.0,2015-02-07 20:55:59
26.29,19.89,0.0,2015-02-07 20:57:00
26.29,19.89,0.0,2015-02-07 20:57:59
26.29,19.89,0.0,2015-02-07 20:58:59
26.29,19.89,0.0,2015-02-07 21:00:00
26.29,19.89,0.0,2015-02-07 21:01:00
26.29,19.89,0.0,2015-02-07 21:02:00
26.39,19.89,0.0,2015-02-07 21:03:00
26.39,19.89,0.0,2015-02-07 21:04:00
26.39,19.79,0.0,2015-02-07 21:04:59
26.6,19.89,0.0,2015-02-07 21:06:00
26.6,19.89,0.0,2015-02-07 21:07:00
26.6,19.823333333333302,0.0,2015-02-07 21:08:00
26.5,19.79,0.0,2015-02-07 21:08:59
26.6,19.823333333333302,0.0,2015-02-07 21:10:00
26.6,19.89,0.0,2015-02-07 21:10:59
26.6,19.84,0.0,2015-02-07 21:11:59
26.6,19.89,0.0,2015-02-07 21:13:00
26.6,19.89,0.0,2015-02-07 21:14:00
26.55,19.89,0.0,2015-02-07 21:15:00
26.6,19.89,0.0,2015-02-07 21:16:00
26.6,19.89,0.0,2015-02-07 21:16:59
26.6,19.89,0.0,2015-02-07 21:17:59
26.7,19.89,0.0,2015-02-07 21:19:00
26.79,19.89,0.0,2015-02-07 21:20:00
26.84,19.89,0.0,2015-02-07 21:21:00
26.7,19.89,0.0,2015-02-07 21:22:00
26.675,19.89,0.0,2015-02-07 21:23:00
26.7,19.89,0.0,2015-02-07 21:23:59
26.7,19.89,0.0,2015-02-07 21:24:59
26.79,19.89,0.0,2015-02-07 21:26:00
26.7,19.89,0.0,2015-02-07 21:27:00
26.79,19.89,0.0,2015-02-07 21:28:00
26.79,19.89,0.0,2015-02-07 21:29:00
26.79,19.89,0.0,2015-02-07 21:29:59
26.84,19.89,0.0,2015-02-07 21:30:59
26.89,19.89,0.0,2015-02-07 21:32:00
26.893333333333302,19.89,0.0,2015-02-07 21:33:00
26.945,19.89,0.0,2015-02-07 21:34:00
27.0,19.89,0.0,2015-02-07 21:35:00
27.0,19.89,0.0,2015-02-07 21:36:00
27.1,19.89,0.0,2015-02-07 21:36:59
27.1,19.89,0.0,2015-02-07 21:38:00
27.1,19.89,0.0,2015-02-07 21:39:00
27.1,19.79,0.0,2015-02-07 21:40:00
27.2,19.89,0.0,2015-02-07 21:40:59
27.245,19.89,0.0,2015-02-07 21:42:00
27.29,19.89,0.0,2015-02-07 21:42:59
27.29,19.89,0.0,2015-02-07 21:43:59
27.2,19.79,0.0,2015-02-07 21:45:00
27.23,19.79,0.0,2015-02-07 21:46:00
27.29,19.79,0.0,2015-02-07 21:47:00
27.29,19.79,0.0,2015-02-07 21:48:00
27.29,19.79,0.0,2015-02-07 21:49:00
27.29,19.79,0.0,2015-02-07 21:49:59
27.29,19.79,0.0,2015-02-07 21:51:00
27.29,19.79,0.0,2015-02-07 21:52:00
27.356666666666698,19.79,0.0,2015-02-07 21:53:00
27.39,19.79,0.0,2015-02-07 21:53:59
27.5,19.79,0.0,2015-02-07 21:55:00
27.39,19.79,0.0,2015-02-07 21:55:59
27.5,19.79,0.0,2015-02-07 21:56:59
27.5,19.79,0.0,2015-02-07 21:58:00
27.5,19.79,0.0,2015-02-07 21:59:00
27.5,19.79,0.0,2015-02-07 22:00:00
27.5,19.79,0.0,2015-02-07 22:01:00
27.5,19.79,0.0,2015-02-07 22:01:59
27.6,19.79,0.0,2015-02-07 22:02:59
27.65,19.79,0.0,2015-02-07 22:04:00
27.7,19.79,0.0,2015-02-07 22:05:00
27.7,19.745,0.0,2015-02-07 22:06:00
27.7,19.79,0.0,2015-02-07 22:07:00
27.7,19.79,0.0,2015-02-07 22:08:00
27.79,19.79,0.0,2015-02-07 22:08:59
27.79,19.7,0.0,2015-02-07 22:09:59
27.84,19.7,0.0,2015-02-07 22:11:00
27.89,19.7,0.0,2015-02-07 22:12:00
27.963333333333303,19.73,0.0,2015-02-07 22:13:00
28.0,19.79,0.0,2015-02-07 22:14:00
27.945,19.7,0.0,2015-02-07 22:14:59
27.945,19.745,0.0,2015-02-07 22:15:59
27.79,19.79,0.0,2015-02-07 22:17:00
27.79,19.745,0.0,2015-02-07 22:18:00
27.79,19.79,0.0,2015-02-07 22:19:00
27.79,19.79,0.0,2015-02-07 22:20:00
27.79,19.79,0.0,2015-02-07 22:21:00
27.79,19.79,0.0,2015-02-07 22:21:59
27.79,19.79,0.0,2015-02-07 22:23:00
27.79,19.79,0.0,2015-02-07 22:24:00
27.79,19.79,0.0,2015-02-07 22:25:00
27.79,19.79,0.0,2015-02-07 22:25:59
27.84,19.79,0.0,2015-02-07 22:27:00
27.79,19.79,0.0,2015-02-07 22:27:59
27.945,19.79,0.0,2015-02-07 22:28:59
28.05,19.79,0.0,2015-02-07 22:30:00
