Temperature,Humidity,Temperature
20.29,18.745,20.29
20.29,18.84,20.29
20.29,18.79,20.29
20.29,18.7,20.29
20.29,18.79,20.29
20.29,18.73,20.29
20.2,18.7,20.2
20.23,18.73,20.23
20.29,18.745,20.29
20.29,18.6,20.29
20.29,18.7,20.29
20.2,18.7,20.2
20.29,18.7,20.29
20.29,18.7,20.29
20.29,18.675,20.29
20.26,18.6333333333333,20.26
20.245,18.65,20.245
20.29,18.7,20.29
20.29,18.7,20.29
20.29,18.6,20.29
20.29,18.7,20.29
20.29,18.7,20.29
20.29,18.6,20.29
20.29,18.65,20.29
20.29,18.7,20.29
20.29,18.7,20.29
20.29,18.65,20.29
20.29,18.6,20.29
20.323333333333302,18.5666666666667,20.323333333333302
20.39,18.6,20.39
20.39,18.6,20.39
20.39,18.6,20.39
20.39,18.6,20.39
20.39,18.6,20.39
20.39,18.5,20.39
20.39,18.6,20.39
20.29,18.6,20.29
20.29,18.39,20.29
20.245,18.6,20.245
20.29,18.7,20.29
20.29,18.65,20.29
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.1,18.6,20.1
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.5666666666667,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.245,18.6,20.245
20.29,18.6,20.29
20.29,18.5,20.29
20.29,18.5,20.29
20.29,18.5666666666667,20.29
20.29,18.5,20.29
20.29,18.5,20.29
20.29,18.5,20.29
20.29,18.55,20.29
20.29,18.5,20.29
20.29,18.5,20.29
20.29,18.5,20.29
20.245,18.5,20.245
20.245,18.55,20.245
20.2,18.5,20.2
20.2,18.5,20.2
20.2,18.5,20.2
20.2,18.5,20.2
20.245,18.55,20.245
20.245,18.55,20.245
20.2,18.5,20.2
20.2,18.5,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.2,18.6,20.2
20.175,18.6,20.175
20.175,18.675,20.175
20.2,18.7,20.2
20.175,18.7,20.175
20.1,18.745,20.1
20.15,18.7,20.15
20.1333333333333,18.7,20.1333333333333
20.175,18.7225,20.175
20.125,18.865,20.125
20.15,18.89,20.15
20.2,18.89,20.2
20.2,19.05,20.2
20.2225,19.05,20.2225
20.2675,19.2175,20.2675
20.29,19.2225,20.29
20.315,19.245,20.315
20.39,19.22,20.39
20.39,19.26,20.39
20.4175,19.29,20.4175
20.426666666666698,19.163333333333306,20.426666666666698
20.4725,19.0975,20.4725
20.525,19.315,20.525
20.5,19.2425,20.5
20.5666666666667,19.2,20.5666666666667
20.625,19.4175,20.625
20.65,19.4725,20.65
20.7,19.5,20.7
20.7,19.5,20.7
20.7,19.575,20.7
20.7225,19.6,20.7225
20.7,19.533333333333303,20.7
20.79,19.4725,20.79
20.79,19.5,20.79
20.79,19.533333333333303,20.79
20.79,19.525,20.79
20.815,19.625,20.815
20.79,19.6333333333333,20.79
20.84,19.65,20.84
20.89,19.72,20.89
20.865,19.65,20.865
20.89,19.6,20.89
20.89,19.6333333333333,20.89
20.89,19.7,20.89
20.89,19.65,20.89
20.89,19.7,20.89
20.89,19.625,20.89
20.89,19.6333333333333,20.89
20.865,19.675,20.865
20.865,19.7425,20.865
20.823333333333302,19.6666666666667,20.823333333333302
20.84,19.695,20.84
20.89,19.7225,20.89
20.865,19.7225,20.865
20.856666666666698,19.76,20.856666666666698
20.865,19.7675,20.865
20.84,19.745,20.84
20.84,19.745,20.84
20.84,19.745,20.84
20.89,19.79,20.89
20.865,19.7675,20.865
20.865,19.7675,20.865
20.865,19.7675,20.865
20.89,19.79,20.89
20.865,19.7675,20.865
20.856666666666698,19.76,20.856666666666698
20.84,19.7675,20.84
20.865,19.7675,20.865
20.89,19.79,20.89
20.89,19.79,20.89
20.865,19.7675,20.865
20.84,19.745,20.84
20.865,19.7675,20.865
20.89,19.79,20.89
20.865,19.7675,20.865
20.823333333333302,19.73,20.823333333333302
20.856666666666698,19.7933333333333,20.856666666666698
20.89,19.79,20.89
20.9175,19.79,20.9175
20.926666666666698,19.79,20.926666666666698
20.9175,19.79,20.9175
20.963333333333303,19.79,20.963333333333303
20.89,19.79,20.89
20.89,19.815,20.89
20.89,19.79,20.89
20.89,19.926666666666698,20.89
20.89,20.1333333333333,20.89
20.89,20.354,20.89
20.89,20.4725,20.89
20.926666666666698,20.39,20.926666666666698
20.945,20.5,20.945
20.945,20.445,20.945
20.945,20.55,20.945
20.945,20.6975,20.945
20.9725,20.7675,20.9725
21.0,20.79,21.0
21.0,20.815,21.0
21.0,20.865,21.0
21.0,20.79,21.0
21.0,20.79,21.0
21.0,20.815,21.0
21.0,20.865,21.0
21.025,20.945,21.025
21.05,21.0,21.05
21.05,21.05,21.05
21.1,21.15,21.1
21.1,21.245,21.1
21.1,21.29,21.1
21.1,21.2225,21.1
21.1,21.2675,21.1
21.1,21.2,21.1
21.1,21.2,21.1
21.1,21.2,21.1
21.1,21.1,21.1
21.1,21.05,21.1
21.1,21.1,21.1
21.175,21.075,21.175
21.15,21.05,21.15
21.2,21.075,21.2
21.2,21.0666666666667,21.2
21.175,21.075,21.175
21.2,20.9975,21.2
21.2,21.0,21.2
21.2225,21.025,21.2225
21.29,20.963333333333303,21.29
21.2675,21.0,21.2675
21.29,21.0,21.29
21.323333333333302,21.033333333333303,21.323333333333302
21.29,21.0,21.29
21.29,21.033333333333303,21.29
21.315,20.9725,21.315
21.29,21.0,21.29
21.29,21.033333333333303,21.29
21.315,21.0,21.315
21.34,21.0,21.34
21.325,20.978,21.325
21.31,20.956,21.31
21.323333333333302,20.86,21.323333333333302
21.356666666666698,20.926666666666698,21.356666666666698
21.39,20.865,21.39
21.39,20.79,21.39
21.34,20.995,21.34
21.34,21.1,21.34
21.29,21.245,21.29
21.34,21.2675,21.34
21.29,21.29,21.29
21.34,21.2,21.34
21.315,21.29,21.315
21.29,21.29,21.29
21.315,21.29,21.315
21.315,21.2675,21.315
21.39,21.34,21.39
21.39,21.2675,21.39
21.39,21.2,21.39
21.39,21.2475,21.39
21.365,21.3175,21.365
21.39,21.2,21.39
21.39,21.2675,21.39
21.323333333333302,21.23,21.323333333333302
21.365,21.315,21.365
21.39,21.34,21.39
21.34,21.445,21.34
21.39,21.39,21.39
21.34,21.1475,21.34
21.356666666666698,21.2,21.356666666666698
21.29,21.2,21.29
21.323333333333302,21.2,21.323333333333302
21.315,21.125,21.315
21.34,21.0,21.34
21.315,20.865,21.315
21.315,20.9175,21.315
21.29,21.175,21.29
21.29,21.1,21.29
21.29,21.2,21.29
21.29,21.236,21.29
21.365,21.17,21.365
21.39,20.79,21.39
21.323333333333302,21.0666666666667,21.323333333333302
21.39,20.97,21.39
21.4725,21.0475,21.4725
21.5,21.1,21.5
21.5,20.725,21.5
21.5,20.84,21.5
21.6,21.0225,21.6
21.65,20.9175,21.65
21.675,21.1,21.675
21.7,21.0,21.7
21.7,20.9725,21.7
21.7,20.945,21.7
21.7,20.89,21.7
21.7,20.815,21.7
21.7,20.8925,21.7
21.7,21.075,21.7
21.73,20.89,21.73
21.73,20.93,21.73
21.7675,20.795,21.7675
21.754,20.896,21.754
21.73,20.7,21.73
21.79,20.945,21.79
21.7225,20.87,21.7225
21.745,20.7225,21.745
21.7,20.79,21.7
21.7,20.7675,21.7
21.73,20.73,21.73
21.7225,20.7,21.7225
21.7225,20.7,21.7225
21.7,20.6,21.7
21.7,20.745,21.7
21.7675,20.7925,21.7675
21.76,20.73,21.76
21.79,20.55,21.79
21.79,20.5,21.79
21.79,20.65,21.79
21.73,20.5666666666667,21.73
21.79,20.6,21.79
21.79,20.6225,21.79
21.79,20.5,21.79
21.79,20.678,21.79
21.745,20.5,21.745
21.745,20.6,21.745
21.7,20.6666666666667,21.7
21.7225,20.65,21.7225
21.7,20.6,21.7
21.7,20.6,21.7
21.7,20.6,21.7
21.7,20.6,21.7
21.7,20.625,21.7
21.7,20.5,21.7
21.7225,20.6,21.7225
21.76,20.533333333333303,21.76
21.7225,20.525,21.7225
21.7225,20.5,21.7225
21.7,20.5,21.7
21.7,20.39,21.7
21.7,20.525,21.7
21.7,20.46,21.7
21.7,20.575,21.7
21.7,20.4425,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.4175,21.7
21.7,20.5,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.65,20.365,21.65
21.6333333333333,20.323333333333302,21.6333333333333
21.65,20.34,21.65
21.7,20.39,21.7
21.675,20.4175,21.675
21.65,20.2475,21.65
21.7,20.533333333333303,21.7
21.7,20.4725,21.7
21.7,20.426666666666698,21.7
21.7,20.463333333333303,21.7
21.7,20.32,21.7
21.675,20.4175,21.675
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.393333333333302,21.7
21.7,20.29,21.7
21.7,20.4175,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.5,21.7
21.7,20.426666666666698,21.7
21.7,20.39,21.7
21.7,20.39,21.7
21.7,20.34,21.7
21.7225,20.315,21.7225
21.7,20.2475,21.7
21.73,20.2933333333333,21.73
21.79,20.3425,21.79
21.7675,20.3175,21.7675
21.79,20.245,21.79
21.79,20.295,21.79
21.79,20.295,21.79
21.79,20.2675,21.79
21.79,20.23,21.79
21.76,20.26,21.76
21.79,20.2925,21.79
21.79,20.245,21.79
21.73,20.356666666666698,21.73
21.745,20.34,21.745
21.76,20.39,21.76
21.7675,20.545,21.7675
21.79,20.39,21.79
21.745,20.39,21.745
21.745,20.4725,21.745
21.745,20.445,21.745
21.745,20.4425,21.745
21.7,20.495,21.7
21.73,20.356666666666698,21.73
21.73,20.29,21.73
21.7,20.356666666666698,21.7
21.7,20.2675,21.7
21.7,20.2225,21.7
21.7,20.2,21.7
21.7,20.1666666666667,21.7
21.7,20.1,21.7
21.7,20.14,21.7
21.7,20.15,21.7
21.7,20.0,21.7
21.7,20.0,21.7
21.7,20.0,21.7
21.7,20.1,21.7
21.7,20.125,21.7
21.7,20.025,21.7
21.7,20.0,21.7
21.7,20.075,21.7
21.7,20.075,21.7
21.65,20.05,21.65
21.65,20.05,21.65
21.6,20.0,21.6
21.6,20.0,21.6
21.6,20.0,21.6
21.533333333333307,19.963333333333303,21.533333333333307
21.55,20.0,21.55
21.525,20.0,21.525
21.5,19.9725,21.5
21.5,20.0,21.5
21.5,19.9725,21.5
21.4725,19.945,21.4725
21.445,19.89,21.445
21.39,19.89,21.39
21.39,19.89,21.39
21.39,19.89,21.39
21.39,19.89,21.39
21.39,19.696666666666697,21.39
21.34,19.7675,21.34
21.29,19.7266666666667,21.29
21.29,19.6666666666667,21.29
21.29,19.745,21.29
21.29,19.7,21.29
21.29,19.625,21.29
21.29,19.575,21.29
21.29,19.6,21.29
21.29,19.55,21.29
21.29,19.6,21.29
21.29,19.55,21.29
21.29,19.4175,21.29
21.29,19.525,21.29
21.29,19.6,21.29
21.39,19.5,21.39
21.39,19.5,21.39
21.39,19.5,21.39
21.445,19.5,21.445
21.5,19.5,21.5
21.5,19.4725,21.5
21.5,19.445,21.5
21.5,19.4175,21.5
21.5,19.4725,21.5
21.5,19.445,21.5
21.5,19.365,21.5
21.5,19.39,21.5
21.5,19.29,21.5
21.5,19.315,21.5
21.5,19.39,21.5
21.55,19.34,21.55
21.6,19.356666666666698,21.6
21.6,19.29,21.6
21.625,19.2225,21.625
21.7,19.34,21.7
21.64,19.31,21.64
21.7,19.1666666666667,21.7
21.675,19.125,21.675
21.7,19.12,21.7
21.6333333333333,19.03,21.6333333333333
21.6666666666667,19.2,21.6666666666667
21.7,19.2,21.7
21.7,19.075,21.7
21.7,19.1,21.7
21.7225,19.1,21.7225
21.745,19.05,21.745
21.76,19.0666666666667,21.76
21.79,18.9933333333333,21.79
21.79,19.05,21.79
21.7675,19.0,21.7675
21.7675,19.0,21.7675
21.79,19.0,21.79
21.79,19.0,21.79
21.79,19.15,21.79
21.76,19.033333333333303,21.76
21.79,19.05,21.79
21.79,19.1,21.79
21.79,19.2,21.79
21.79,19.2,21.79
21.823333333333306,19.23,21.823333333333306
21.89,19.323333333333302,21.89
21.815,19.3675,21.815
21.89,19.5,21.89
21.89,19.55,21.89
21.89,19.675,21.89
21.89,19.5,21.89
21.89,19.6,21.89
21.89,19.76,21.89
21.945,19.79,21.945
22.0,19.79,22.0
22.0,19.7175,22.0
22.0,19.7675,22.0
22.0,19.84,22.0
22.0,19.87,22.0
22.0,20.0,22.0
22.0,20.0,22.0
22.05,20.05,22.05
22.0666666666667,20.0666666666667,22.0666666666667
22.1,20.075,22.1
22.1,20.1333333333333,22.1
22.1,20.1975,22.1
22.1,20.1,22.1
22.1,20.1333333333333,22.1
22.125,20.3175,22.125
22.15,20.5,22.15
22.1666666666667,20.463333333333303,22.1666666666667
22.2,20.5,22.2
22.2,20.445,22.2
22.2,20.65,22.2
22.2,20.7225,22.2
22.2,20.55,22.2
22.2,20.55,22.2
22.2,20.7225,22.2
22.175,20.745,22.175
22.2,20.65,22.2
22.2,20.625,22.2
22.2,20.663333333333306,22.2
22.2,20.745,22.2
22.1333333333333,20.823333333333302,22.1333333333333
22.1666666666667,20.856666666666698,22.1666666666667
22.175,20.8975,22.175
22.2,20.7,22.2
22.2,20.945,22.2
22.2,20.92,22.2
22.2,21.1475,22.2
22.2,21.245,22.2
22.2,21.34,22.2
22.2,21.3175,22.2
22.2,21.29,22.2
22.2,21.4175,22.2
22.175,21.445,22.175
22.1666666666667,21.463333333333303,22.1666666666667
22.175,21.39,22.175
22.2,21.5,22.2
22.2,21.2925,22.2
22.2,21.4,22.2
22.2,21.445,22.2
22.2,21.5,22.2
22.2,21.575,22.2
22.2,21.7675,22.2
22.2,21.6666666666667,22.2
22.2,21.7675,22.2
22.15,21.745,22.15
22.2,21.7,22.2
22.1666666666667,21.76,22.1666666666667
22.125,21.7475,22.125
22.1,21.77,22.1
22.1,21.496666666666695,22.1
22.1,21.1475,22.1
22.1,21.67,22.1
22.1,21.84,22.1
22.1,21.6333333333333,22.1
22.1,21.1175,22.1
22.1,21.575,22.1
22.1,21.6,22.1
22.1,21.625,22.1
22.1,21.2925,22.1
22.1,21.15,22.1
22.075,21.2225,22.075
22.1,21.2,22.1
22.05,21.3975,22.05
22.0666666666667,21.4933333333333,22.0666666666667
22.075,21.3925,22.075
22.033333333333307,21.5666666666667,22.033333333333307
22.1,21.595,22.1
22.1,21.225,22.1
22.1,21.145,22.1
22.1,21.32,22.1
22.1,21.533333333333307,22.1
22.1,21.3925,22.1
22.1,21.163333333333306,22.1
22.1,21.365,22.1
22.1,21.0666666666667,22.1
22.1,20.963333333333303,22.1
22.1,21.26,22.1
22.1,21.445,22.1
22.1,21.463333333333303,22.1
22.1,21.445,22.1
22.1,21.2475,22.1
22.0666666666667,21.0666666666667,22.0666666666667
22.075,21.1725,22.075
22.05,21.2425,22.05
22.0,20.795,22.0
22.0,20.963333333333303,22.0
22.0,21.2425,22.0
22.0,20.94,22.0
22.0,21.1566666666667,22.0
22.0083333333333,21.084166666666697,22.0083333333333
22.016666666666694,21.0116666666667,22.016666666666694
22.0,20.92,22.0
21.9725,21.315,21.9725
22.0,21.15,22.0
22.0,20.8675,22.0
22.0,20.945,22.0
22.0,21.32,22.0
22.0,21.3925,22.0
22.0,21.05,22.0
22.0,21.2725,22.0
21.963333333333306,21.463333333333303,21.963333333333306
21.9725,21.3925,21.9725
21.963333333333306,21.29,21.963333333333306
21.89,21.1725,21.89
21.89,21.323333333333302,21.89
21.9175,21.315,21.9175
21.89,21.39,21.89
21.89,21.245,21.89
21.89,21.22,21.89
21.89,21.34,21.89
21.89,21.29,21.89
21.89,21.1725,21.89
21.89,21.5225,21.89
21.89,21.39,21.89
21.89,21.2675,21.89
21.865,21.32,21.865
21.89,21.496666666666695,21.89
21.865,21.3175,21.865
21.79,21.53,21.79
21.84,21.4425,21.84
21.79,21.1975,21.79
21.76,21.2,21.76
21.745,21.1725,21.745
21.79,21.445,21.79
21.745,21.34,21.745
21.73,21.2933333333333,21.73
21.7225,21.5225,21.7225
21.7225,21.5225,21.7225
21.7,21.34,21.7
21.73,21.5666666666667,21.73
21.7225,21.525,21.7225
21.745,21.675,21.745
21.79,21.6,21.79
21.79,21.55,21.79
21.79,21.6333333333333,21.79
21.7675,21.7675,21.7675
21.7675,21.865,21.7675
21.79,21.823333333333306,21.79
21.79,21.8175,21.79
21.79,21.945,21.79
21.7675,21.6975,21.7675
21.76,21.8266666666667,21.76
21.7225,21.8925,21.7225
21.745,21.815,21.745
21.7,21.823333333333306,21.7
21.745,21.815,21.745
21.7225,21.97,21.7225
21.79,22.05,21.79
21.79,21.775,21.79
21.7675,21.745,21.7675
21.79,21.7933333333333,21.79
21.79,21.7225,21.79
21.7675,21.79,21.7675
21.79,21.745,21.79
21.7675,21.8175,21.7675
21.7675,21.89,21.7675
21.79,21.79,21.79
21.79,21.79,21.79
21.79,21.79,21.79
21.79,21.65,21.79
21.79,21.6,21.79
21.79,21.745,21.79
21.79,21.7,21.79
21.79,21.65,21.79
21.84,21.65,21.84
21.84,21.6,21.84
21.79,21.395,21.79
21.79,21.6,21.79
21.79,21.6225,21.79
21.745,21.575,21.745
21.7225,21.5475,21.7225
21.7,21.426666666666698,21.7
21.7,21.525,21.7
21.7,21.445,21.7
21.7,21.575,21.7
21.7,21.533333333333307,21.7
21.7,21.6,21.7
21.7,21.516,21.7
21.7,21.36,21.7
21.7,21.5,21.7
21.7,21.2675,21.7
21.6666666666667,21.39,21.6666666666667
21.625,21.315,21.625
21.6,21.39,21.6
21.6,21.39,21.6
21.6,21.34,21.6
21.6,21.323333333333302,21.6
21.6,21.29,21.6
21.6,21.29,21.6
21.6,21.2675,21.6
21.6,21.2,21.6
21.6,21.1333333333333,21.6
21.6,21.1333333333333,21.6
21.6,21.2,21.6
21.625,21.2225,21.625
21.65,21.2,21.65
21.6666666666667,21.2266666666667,21.6666666666667
21.65,21.125,21.65
21.675,21.175,21.675
21.7,21.125,21.7
21.7,21.05,21.7
21.6333333333333,20.963333333333303,21.6333333333333
21.675,21.175,21.675
21.7,21.08,21.7
21.7,20.89,21.7
21.625,20.9975,21.625
21.65,20.9175,21.65
21.65,20.89,21.65
21.7,20.9175,21.7
21.7,20.963333333333303,21.7
21.7,20.856666666666698,21.7
21.7,20.865,21.7
21.7,20.945,21.7
21.7,20.84,21.7
21.7,20.89,21.7
21.7,20.89,21.7
21.7,20.84,21.7
21.675,20.9725,21.675
21.65,20.795,21.65
21.6,20.6,21.6
21.533333333333307,20.7,21.533333333333307
21.5,20.6,21.5
21.5,20.7,21.5
21.5,20.7,21.5
21.5,20.65,21.5
21.5,20.7,21.5
21.445,20.6,21.445
21.39,20.5,21.39
21.39,20.5,21.39
21.39,20.5,21.39
21.39,20.5,21.39
21.39,20.5,21.39
21.323333333333302,20.5,21.323333333333302
21.323333333333302,20.5,21.323333333333302
21.29,20.5,21.29
21.29,20.393333333333302,21.29
21.29,20.29,21.29
21.2,20.29,21.2
21.2,20.245,21.2
21.2,20.15,21.2
21.2,20.2,21.2
21.175,20.2,21.175
21.1,20.15,21.1
21.1,20.2,21.1
21.1,20.2,21.1
21.1,20.1,21.1
21.1,20.1,21.1
21.05,20.05,21.05
21.0,20.0,21.0
21.0,20.0,21.0
21.0,20.0,21.0
21.0,20.0,21.0
21.0,20.0,21.0
21.0,19.945,21.0
21.0,19.89,21.0
20.89,20.0,20.89
20.926666666666698,20.0,20.926666666666698
21.0,19.893333333333302,21.0
21.0,19.89,21.0
21.0,19.89,21.0
20.89,19.79,20.89
21.0,19.79,21.0
20.89,19.79,20.89
20.89,19.79,20.89
20.89,19.79,20.89
20.89,19.79,20.89
20.945,19.79,20.945
20.89,19.79,20.89
20.89,19.745,20.89
21.0,19.79,21.0
20.945,19.7,20.945
20.963333333333303,19.6333333333333,20.963333333333303
20.945,19.695,20.945
21.0,19.5,21.0
20.89,19.65,20.89
20.89,19.5,20.89
20.79,19.6,20.79
20.84,19.65,20.84
20.79,19.6,20.79
20.79,19.6,20.79
20.79,19.5,20.79
20.7,19.39,20.7
20.79,19.5,20.79
20.745,19.445,20.745
20.7,19.426666666666698,20.7
20.7,19.4725,20.7
20.7,19.445,20.7
20.7,19.39,20.7
20.7,19.5,20.7
20.7,19.5,20.7
20.6333333333333,19.323333333333302,20.6333333333333
20.6,19.29,20.6
20.6,19.34,20.6
20.6,19.356666666666698,20.6
20.6,19.29,20.6
20.6,19.39,20.6
20.6333333333333,19.39,20.6333333333333
20.6,19.29,20.6
20.6,19.29,20.6
20.65,19.29,20.65
20.6,19.29,20.6
20.5,19.29,20.5
20.5,19.29,20.5
20.5,19.29,20.5
20.39,19.245,20.39
20.34,19.29,20.34
20.39,19.445,20.39
20.39,19.29,20.39
20.39,19.34,20.39
20.39,19.29,20.39
20.5,19.29,20.5
20.5,19.29,20.5
20.445,19.245,20.445
20.39,19.29,20.39
20.39,19.34,20.39
20.5,19.34,20.5
20.445,19.29,20.445
20.39,19.29,20.39
20.39,19.245,20.39
20.445,19.29,20.445
20.5,19.29,20.5
20.5,19.29,20.5
20.5,19.29,20.5
20.5,19.245,20.5
20.5,19.26,20.5
20.5,19.2,20.5
20.39,19.2,20.39
20.39,19.2,20.39
20.39,19.29,20.39
20.39,19.245,20.39
20.39,19.2,20.39
20.39,19.2,20.39
20.39,19.2,20.39
20.39,19.2,20.39
20.39,19.245,20.39
20.39,19.2,20.39
20.39,19.245,20.39
20.39,19.2,20.39
20.445,19.2,20.445
20.5,19.2,20.5
20.5,19.2,20.5
20.445,19.15,20.445
20.39,19.1,20.39
20.39,19.1,20.39
20.39,19.2,20.39
20.39,19.1,20.39
20.39,19.1,20.39
20.39,19.2,20.39
20.39,19.15,20.39
20.39,19.1,20.39
20.39,19.1,20.39
20.29,19.1666666666667,20.29
20.29,19.2,20.29
20.29,19.1,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.2675,19.175,20.2675
20.245,19.245,20.245
20.245,19.245,20.245
20.29,19.245,20.29
20.245,19.245,20.245
20.29,19.245,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.26,19.196666666666697,20.26
20.29,19.29,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.29,19.1,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.29,19.2,20.29
20.245,19.2,20.245
20.2,19.15,20.2
20.2,19.2,20.2
20.29,19.2,20.29
20.2,19.1,20.2
20.2,19.1,20.2
20.2,19.1,20.2
20.15,19.1,20.15
20.2,19.2,20.2
20.2,19.2,20.2
20.2,19.1333333333333,20.2
20.15,19.15,20.15
20.2,19.1,20.2
20.2,19.1,20.2
20.2,19.0,20.2
20.2,19.1,20.2
20.2,19.1,20.2
20.2,19.0666666666667,20.2
20.2,19.1,20.2
20.2,19.0,20.2
20.2,19.1,20.2
20.2,19.1,20.2
20.2,19.0,20.2
20.2,19.033333333333303,20.2
20.2,19.05,20.2
20.15,19.1,20.15
20.2,19.1,20.2
20.2,19.1,20.2
20.2,19.1,20.2
20.2,19.05,20.2
20.15,19.0,20.15
20.1333333333333,19.0666666666667,20.1333333333333
20.15,19.05,20.15
20.1666666666667,19.1,20.1666666666667
20.2,19.0,20.2
20.2,19.0,20.2
20.1,19.1,20.1
20.2,19.1,20.2
20.2,19.0,20.2
20.2,19.033333333333303,20.2
20.15,18.945,20.15
20.2,19.05,20.2
20.2,18.89,20.2
20.2,19.0,20.2
20.2,19.0,20.2
20.2,19.0,20.2
20.2,18.926666666666698,20.2
20.2,18.89,20.2
20.2,19.0,20.2
20.2,18.945,20.2
20.2,18.89,20.2
20.2,18.89,20.2
20.15,18.945,20.15
20.1666666666667,18.926666666666698,20.1666666666667
20.2,18.926666666666698,20.2
20.2,18.89,20.2
20.2,18.89,20.2
20.2,18.89,20.2
20.2,18.89,20.2
20.2,18.963333333333303,20.2
20.2,19.0,20.2
20.2,19.0,20.2
20.2,18.89,20.2
20.1,18.89,20.1
20.2,18.89,20.2
20.2,18.89,20.2
20.2,18.89,20.2
20.15,18.89,20.15
20.15,18.89,20.15
20.1333333333333,18.89,20.1333333333333
20.05,18.89,20.05
20.05,18.89,20.05
20.0,18.89,20.0
20.1,18.89,20.1
20.1,18.89,20.1
20.1,18.79,20.1
20.05,18.89,20.05
20.05,18.89,20.05
20.05,18.89,20.05
20.0,18.89,20.0
20.0,18.89,20.0
20.0,18.89,20.0
20.1,19.0,20.1
20.0,18.89,20.0
20.0,18.79,20.0
20.1,18.89,20.1
19.945,18.84,19.945
20.0,18.89,20.0
20.0,18.89,20.0
20.0,18.89,20.0
20.0,18.89,20.0
20.0,18.89,20.0
20.0666666666667,18.89,20.0666666666667
20.05,18.79,20.05
20.1,18.89,20.1
20.1,18.89,20.1
20.05,18.84,20.05
20.1,18.89,20.1
20.1,18.89,20.1
20.05,18.84,20.05
20.0,18.79,20.0
20.0,18.84,20.0
20.0,18.89,20.0
20.0,18.84,20.0
20.0,18.89,20.0
20.0,18.89,20.0
20.0,18.89,20.0
20.0,18.89,20.0
20.1,18.89,20.1
20.0,18.89,20.0
20.05,18.84,20.05
20.05,18.84,20.05
20.05,18.89,20.05
20.0,18.89,20.0
20.0,18.745,20.0
20.0,18.84,20.0
20.0,18.89,20.0
20.0,18.84,20.0
20.0,18.84,20.0
20.0,18.89,20.0
20.0,18.84,20.0
20.0,18.84,20.0
20.0,18.79,20.0
20.0,18.84,20.0
19.945,18.89,19.945
20.0,18.823333333333302,20.0
20.0,18.84,20.0
20.0,18.79,20.0
20.0,18.84,20.0
20.0,18.89,20.0
20.0,18.84,20.0
20.0,18.84,20.0
20.0,18.84,20.0
20.0,18.79,20.0
20.033333333333303,18.79,20.033333333333303
20.0,18.79,20.0
20.0,18.745,20.0
20.0,18.79,20.0
20.0,18.745,20.0
20.0,18.79,20.0
19.945,18.84,19.945
20.0,18.89,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.7,20.0
19.926666666666698,18.79,19.926666666666698
19.89,18.79,19.89
19.79,18.79,19.79
19.89,18.89,19.89
19.89,18.89,19.89
19.89,18.84,19.89
19.89,18.79,19.89
19.89,18.89,19.89
19.89,18.89,19.89
19.89,18.89,19.89
19.89,18.89,19.89
19.89,18.79,19.89
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.7,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.7,20.0
19.945,18.79,19.945
19.945,18.79,19.945
20.0,18.79,20.0
20.0,18.79,20.0
20.0,18.76,20.0
20.0,18.7,20.0
20.0,18.7,20.0
20.0,18.7675,20.0
20.0,18.7675,20.0
20.0,18.745,20.0
20.0666666666667,18.79,20.0666666666667
20.1,18.79,20.1
20.0,18.6,20.0
20.0,18.65,20.0
19.945,18.7,19.945
19.89,18.745,19.89
19.89,18.79,19.89
19.89,18.79,19.89
19.89,18.79,19.89
20.0,18.745,20.0
20.0,18.7,20.0
20.0,18.7,20.0
20.0,18.7,20.0
20.0,18.7,20.0
19.9725,18.745,19.9725
20.0,18.79,20.0
20.0,18.7,20.0
20.0,18.745,20.0
20.0,18.745,20.0
20.0,18.745,20.0
